driver_id,date,hour,day_of_week,is_weekend,total_trips,total_canceled_trips,total_minutes_worked,total_earnings,average_surge,any_rain,weather,is_event,competition_index
D0007,2025-10-10,19,4,0,1,0,11,9.57,1.053,0,clear,0,0.48
D0007,2025-10-11,7,5,1,5,0,118,65.56,1.201,0,clear,1,0.41
D0007,2025-10-11,8,5,1,4,0,88,49.69,1.207,0,clear,1,0.41
D0007,2025-10-11,9,5,1,2,1,33,20.11,1.195,0,clear,1,0.41
D0007,2025-10-11,10,5,1,3,0,50,30.85,1.2066666666666668,0,clear,1,0.41
D0007,2025-10-11,14,5,1,1,0,28,14.93,1.217,0,clear,1,0.41
D0007,2025-10-11,15,5,1,1,0,4,16.05,1.195,0,clear,1,0.41
D0007,2025-10-12,16,6,1,1,0,32,16.73,1.149,0,clear,1,0.44
D0007,2025-10-12,17,6,1,4,0,79,51.01,1.147,0,clear,1,0.44
D0007,2025-10-12,18,6,1,8,0,158,89.83,1.14975,0,clear,1,0.44
D0007,2025-10-12,19,6,1,4,1,62,41.98,1.15175,0,clear,1,0.44
D0007,2025-10-13,17,0,0,5,0,106,61.55,1.259,1,rain,0,0.42
D0007,2025-10-13,18,0,0,5,0,145,79.1,1.2492,1,rain,0,0.42
D0007,2025-10-13,19,0,0,2,1,50,31.97,1.248,1,rain,0,0.42
D0007,2025-10-14,9,1,0,1,0,17,7.88,1.0,0,clear,0,0.62
D0007,2025-10-14,10,1,0,7,0,160,84.8,1.0,0,clear,0,0.62
D0007,2025-10-14,11,1,0,1,0,27,12.53,1.0,0,clear,0,0.62
D0007,2025-10-14,15,1,0,2,0,33,24.28,1.0,0,clear,0,0.62
D0007,2025-10-15,8,2,0,2,0,38,17.85,1.0,0,clear,0,0.65
D0007,2025-10-15,9,2,0,6,0,108,56.34,1.0,0,clear,0,0.65
D0007,2025-10-15,10,2,0,1,0,18,9.41,1.0,0,clear,0,0.65
D0007,2025-10-15,15,2,0,3,0,47,31.45,1.0,0,clear,0,0.65
D0007,2025-10-16,16,3,0,1,0,9,5.99,1.0,0,clear,0,0.58
D0007,2025-10-16,17,3,0,5,0,111,53.93,1.0,0,clear,0,0.58
D0007,2025-10-16,18,3,0,4,0,54,47.92,1.0,0,clear,0,0.58
D0007,2025-10-17,10,4,0,4,0,85,44.989999999999995,1.0505,0,clear,0,0.48
D0007,2025-10-17,15,4,0,1,0,34,13.53,1.046,0,clear,0,0.48
D0007,2025-10-17,16,4,0,4,0,65,42.36,1.05175,0,clear,0,0.48
D0007,2025-10-17,17,4,0,3,0,18,27.15,1.0563333333333331,0,clear,0,0.48
D0007,2025-10-18,7,5,1,2,0,44,25.09,1.2614999999999998,0,clear,1,0.41
D0007,2025-10-18,8,5,1,5,0,100,68.92,1.2551999999999999,0,clear,1,0.41
D0007,2025-10-18,9,5,1,7,1,158,87.61,1.2482857142857142,0,clear,1,0.41
D0007,2025-10-18,10,5,1,1,0,20,12.32,1.248,0,clear,1,0.41
D0007,2025-10-18,15,5,1,1,0,11,16.09,1.252,0,clear,1,0.41
D0007,2025-10-19,7,6,1,1,0,16,12.51,1.321,0,clear,1,0.44
D0007,2025-10-19,8,6,1,6,0,105,75.13,1.3351666666666666,0,clear,1,0.44
D0007,2025-10-19,9,6,1,9,1,193,131.18,1.3255555555555556,0,clear,1,0.44
D0007,2025-10-19,11,6,1,1,0,16,10.77,1.329,0,clear,1,0.44
D0007,2025-10-19,15,6,1,1,0,12,9.7,1.341,0,clear,1,0.44
D0007,2025-10-20,15,0,0,1,0,27,14.82,1.168,1,rain,0,0.42
D0007,2025-10-20,16,0,0,1,0,31,16.25,1.189,1,rain,0,0.42
D0007,2025-10-20,17,0,0,7,0,99,61.93,1.1724285714285716,1,rain,0,0.42
D0007,2025-10-20,18,0,0,4,1,92,49.56,1.1764999999999999,1,rain,0,0.42
D0007,2025-10-20,19,0,0,1,0,30,16.2,1.178,1,rain,0,0.42
D0007,2025-10-21,10,1,0,4,0,129,60.39,1.0,0,clear,0,0.62
D0007,2025-10-21,16,1,0,4,0,89,45.94,1.0,0,clear,0,0.62
D0007,2025-10-21,17,1,0,3,0,34,41.92,1.0,0,clear,0,0.62
D0007,2025-10-22,18,2,0,6,0,130,71.95,1.0,0,clear,0,0.65
D0007,2025-10-22,19,2,0,2,0,33,18.450000000000003,1.0,0,clear,0,0.65
D0007,2025-10-22,20,2,0,1,0,15,8.33,1.0,0,clear,0,0.65
D0007,2025-10-23,10,3,0,1,0,34,13.14,1.0,0,clear,0,0.58
D0007,2025-10-23,11,3,0,1,0,22,9.85,1.0,0,clear,0,0.58
D0007,2025-10-23,16,3,0,8,0,123,96.09,1.0,0,clear,0,0.58
D0007,2025-10-24,7,4,0,1,0,8,5.99,1.065,0,clear,0,0.48
D0007,2025-10-24,8,4,0,3,1,75,40.76,1.0656666666666668,0,clear,0,0.48
D0007,2025-10-24,9,4,0,7,0,148,75.5,1.066,0,clear,0,0.48
D0007,2025-10-24,10,4,0,2,0,57,30.630000000000003,1.0630000000000002,0,clear,0,0.48
D0007,2025-10-25,15,5,1,1,0,26,14.94,1.147,0,clear,1,0.41
D0007,2025-10-25,16,5,1,2,0,54,24.619999999999997,1.1375,0,clear,1,0.41
D0007,2025-10-25,17,5,1,9,0,173,97.43,1.1429999999999998,0,clear,1,0.41
D0007,2025-10-25,18,5,1,1,1,9,15.02,1.147,0,clear,1,0.41
D0007,2025-10-26,7,6,1,2,0,36,30.07,1.689,1,rain,1,0.33
D0007,2025-10-26,8,6,1,6,0,131,108.66,1.6888333333333332,1,rain,1,0.33
D0007,2025-10-26,9,6,1,8,1,195,148.48,1.689625,1,rain,1,0.33
D0007,2025-10-26,10,6,1,2,0,22,29.93,1.681,1,rain,1,0.33
