driver_id,date,hour,day_of_week,is_weekend,total_trips,total_canceled_trips,total_minutes_worked,total_earnings,average_surge,any_rain,weather,is_event,competition_index
D0003,2025-09-28,9,6,1,8,0,200,93.96000000000001,1.255875,0,clear,1,0.44
D0003,2025-09-29,8,0,0,3,0,58,21.43,1.0,0,clear,0,0.53
D0003,2025-09-29,9,0,0,6,0,112,42.49,1.0,0,clear,0,0.53
D0003,2025-09-29,10,0,0,1,0,32,9.21,1.0,0,clear,0,0.53
D0003,2025-09-30,7,1,0,1,0,16,6.07,1.02,0,clear,0,0.62
D0003,2025-09-30,8,1,0,3,0,82,28.580000000000002,1.015,0,clear,0,0.62
D0003,2025-09-30,9,1,0,4,0,65,25.93,1.01925,0,clear,0,0.62
D0003,2025-09-30,10,1,0,1,0,9,5.35,1.02,0,clear,0,0.62
D0003,2025-10-01,11,2,0,1,0,11,10.88,1.02,0,clear,0,0.65
D0003,2025-10-01,12,2,0,1,0,31,9.99,1.019,0,clear,0,0.65
D0003,2025-10-01,13,2,0,1,0,9,5.09,1.028,0,clear,0,0.65
D0003,2025-10-01,14,2,0,1,0,31,13.18,1.028,0,clear,0,0.65
D0003,2025-10-01,15,2,0,2,0,61,25.160000000000004,1.0219999999999998,0,clear,0,0.65
D0003,2025-10-01,16,2,0,1,0,5,12.14,1.028,0,clear,0,0.65
D0003,2025-10-02,8,3,0,3,0,75,39.17,1.2836666666666667,1,rain,0,0.47
D0003,2025-10-02,9,3,0,5,0,106,53.89,1.291,1,rain,0,0.47
D0003,2025-10-03,8,4,0,7,0,156,62.88,1.0478571428571428,0,clear,0,0.48
D0003,2025-10-03,9,4,0,4,0,62,26.29,1.045,0,clear,0,0.48
D0003,2025-10-03,10,4,0,1,0,12,5.42,1.042,0,clear,0,0.48
D0003,2025-10-04,17,5,1,6,0,116,64.22,1.3003333333333333,0,clear,1,0.41
D0003,2025-10-04,18,5,1,6,0,119,67.76,1.3003333333333333,0,clear,1,0.41
D0003,2025-10-04,19,5,1,1,0,31,13.29,1.305,0,clear,1,0.41
D0003,2025-10-05,7,6,1,1,0,14,9.39,1.509,1,rain,1,0.33
D0003,2025-10-05,8,6,1,7,0,128,78.79,1.5122857142857142,1,rain,1,0.33
D0003,2025-10-05,9,6,1,6,0,133,75.14,1.5196666666666665,1,rain,1,0.33
D0003,2025-10-05,10,6,1,1,0,30,20.08,1.521,1,rain,1,0.33
D0003,2025-10-06,9,0,0,5,0,101,37.64,1.0008,0,clear,0,0.53
D0003,2025-10-06,10,0,0,4,0,70,30.02,1.0015,0,clear,0,0.53
D0003,2025-10-07,9,1,0,2,0,33,15.57,1.1855,0,clear,1,0.62
D0003,2025-10-07,10,1,0,2,0,42,18.71,1.1985000000000001,0,clear,1,0.62
D0003,2025-10-07,11,1,0,1,0,15,7.75,1.189,0,clear,1,0.62
D0003,2025-10-07,16,1,0,6,0,63,64.88,1.1871666666666665,0,clear,1,0.62
D0003,2025-10-08,10,2,0,1,0,28,12.25,1.288,1,rain,0,0.54
D0003,2025-10-08,14,2,0,1,0,31,13.49,1.276,1,rain,0,0.54
D0003,2025-10-08,15,2,0,2,0,44,21.27,1.2705,1,rain,0,0.54
D0003,2025-10-08,16,2,0,7,0,91,84.49,1.2815714285714286,1,rain,0,0.54
D0003,2025-10-09,15,3,0,1,0,11,5.58,1.0,0,clear,0,0.58
D0003,2025-10-09,16,3,0,3,0,77,26.79,1.0,0,clear,0,0.58
D0003,2025-10-09,17,3,0,5,0,90,43.68,1.0,0,clear,0,0.58
D0003,2025-10-10,10,4,0,2,0,43,16.6,1.0594999999999999,0,clear,0,0.48
D0003,2025-10-10,11,4,0,1,0,12,5.79,1.066,0,clear,0,0.48
D0003,2025-10-10,15,4,0,2,0,28,13.23,1.066,0,clear,0,0.48
D0003,2025-10-10,16,4,0,8,0,144,73.11,1.062875,0,clear,0,0.48
D0003,2025-10-11,7,5,1,3,0,53,24.580000000000002,1.1763333333333332,0,clear,1,0.41
D0003,2025-10-11,8,5,1,5,0,140,58.05,1.1694,0,clear,1,0.41
D0003,2025-10-11,9,5,1,4,0,97,44.4,1.18175,0,clear,1,0.41
D0003,2025-10-11,10,5,1,2,0,20,12.67,1.17,0,clear,1,0.41
D0003,2025-10-12,8,6,1,5,0,120,54.5,1.0936,0,clear,1,0.44
D0003,2025-10-12,9,6,1,8,0,187,82.03,1.09525,0,clear,1,0.44
D0003,2025-10-12,10,6,1,2,0,20,11.29,1.101,0,clear,1,0.44
D0003,2025-10-13,16,0,0,4,0,114,49.65,1.21075,1,rain,0,0.42
D0003,2025-10-13,17,0,0,6,0,90,69.97,1.2088333333333334,1,rain,0,0.42
D0003,2025-10-14,14,1,0,1,0,26,8.78,1.0,0,clear,0,0.62
D0003,2025-10-14,16,1,0,6,0,123,55.0,1.0,0,clear,0,0.62
D0003,2025-10-14,17,1,0,1,0,9,9.34,1.0,0,clear,0,0.62
D0003,2025-10-15,8,2,0,7,0,123,57.589999999999996,1.0,0,clear,0,0.65
D0003,2025-10-15,9,2,0,3,0,63,30.94,1.0,0,clear,0,0.65
D0003,2025-10-16,17,3,0,3,0,70,24.55,1.0,0,clear,0,0.58
D0003,2025-10-16,18,3,0,6,0,99,39.5,1.0,0,clear,0,0.58
D0003,2025-10-17,10,4,0,1,0,21,14.46,1.083,0,clear,0,0.48
D0003,2025-10-17,11,4,0,1,0,8,5.0,1.103,0,clear,0,0.48
D0003,2025-10-17,14,4,0,1,0,15,6.75,1.103,0,clear,0,0.48
D0003,2025-10-17,15,4,0,3,0,62,29.21,1.0896666666666668,0,clear,0,0.48
D0003,2025-10-17,16,4,0,4,0,43,34.85,1.09025,0,clear,0,0.48
D0003,2025-10-18,8,5,1,3,0,59,28.43,1.172,0,clear,1,0.41
D0003,2025-10-18,9,5,1,7,0,164,78.25,1.1725714285714286,0,clear,1,0.41
D0003,2025-10-18,10,5,1,3,0,63,26.66,1.1843333333333332,0,clear,1,0.41
D0003,2025-10-18,15,5,1,3,0,56,35.95,1.1736666666666666,0,clear,1,0.41
D0003,2025-10-19,10,6,1,4,0,96,46.67,1.33,0,clear,1,0.44
D0003,2025-10-19,15,6,1,7,0,148,79.6,1.3302857142857145,0,clear,1,0.44
D0003,2025-10-19,16,6,1,3,0,22,28.15,1.3419999999999999,0,clear,1,0.44
D0003,2025-10-20,15,0,0,2,0,55,28.450000000000003,1.154,1,rain,0,0.42
D0003,2025-10-20,16,0,0,3,0,66,32.02,1.146,1,rain,0,0.42
D0003,2025-10-20,17,0,0,5,0,70,49.03,1.1532,1,rain,0,0.42
D0003,2025-10-21,15,1,0,1,0,9,4.74,1.0,0,clear,0,0.62
D0003,2025-10-21,16,1,0,3,0,50,20.43,1.0,0,clear,0,0.62
D0003,2025-10-21,17,1,0,2,0,42,15.260000000000002,1.0015,0,clear,0,0.62
D0003,2025-10-21,18,1,0,3,0,11,17.39,1.0010000000000001,0,clear,0,0.62
D0003,2025-10-22,10,2,0,2,0,53,22.759999999999998,1.0215,0,clear,0,0.65
D0003,2025-10-22,11,2,0,2,0,62,22.41,1.02,0,clear,0,0.65
D0003,2025-10-22,14,2,0,1,0,32,11.68,1.017,0,clear,0,0.65
D0003,2025-10-22,15,2,0,4,0,95,40.3,1.02125,0,clear,0,0.65
D0003,2025-10-22,16,2,0,1,0,7,8.41,1.023,0,clear,0,0.65
D0003,2025-10-23,8,3,0,2,0,35,13.75,1.0,0,clear,0,0.58
D0003,2025-10-23,9,3,0,5,0,102,41.91,1.0,0,clear,0,0.58
D0003,2025-10-23,10,3,0,2,0,57,22.43,1.0,0,clear,0,0.58
D0003,2025-10-24,10,4,0,1,0,24,9.85,1.103,0,clear,0,0.48
D0003,2025-10-24,11,4,0,1,0,18,9.91,1.086,0,clear,0,0.48
D0003,2025-10-24,15,4,0,5,0,115,43.71,1.0894,0,clear,0,0.48
D0003,2025-10-24,16,4,0,3,0,45,24.83,1.0866666666666667,0,clear,0,0.48
D0003,2025-10-25,9,5,1,1,0,19,8.68,1.177,0,clear,1,0.41
D0003,2025-10-25,10,5,1,6,0,170,71.96,1.1848333333333334,0,clear,1,0.41
D0003,2025-10-25,15,5,1,4,0,96,41.42,1.18625,0,clear,1,0.41
D0003,2025-10-25,16,5,1,2,0,15,17.990000000000002,1.177,0,clear,1,0.41
D0003,2025-10-26,16,6,1,2,0,39,21.619999999999997,1.533,1,rain,1,0.33
D0003,2025-10-26,17,6,1,5,0,106,60.870000000000005,1.5370000000000001,1,rain,1,0.33
D0003,2025-10-26,18,6,1,7,0,74,77.57,1.539,1,rain,1,0.33
