driver_id,date,hour,day_of_week,is_weekend,total_trips,total_canceled_trips,total_minutes_worked,total_earnings,average_surge,any_rain,weather,is_event,competition_index
D0006,2025-09-22,14,0,0,2,0,56,29.17,1.0,0,clear,0,0.53
D0006,2025-09-22,15,0,0,4,0,63,59.68,1.0,0,clear,0,0.53
D0006,2025-09-23,8,1,0,3,0,60,35.91,1.1103333333333334,1,rain,0,0.51
D0006,2025-09-23,9,1,0,6,0,123,80.28,1.1148333333333333,1,rain,0,0.51
D0006,2025-09-24,8,2,0,3,0,74,38.94,1.0,0,clear,0,0.65
D0006,2025-09-24,9,2,0,4,0,76,48.46,1.0,0,clear,0,0.65
D0006,2025-09-25,9,3,0,4,0,78,49.019999999999996,1.0,0,clear,0,0.58
D0006,2025-09-25,10,3,0,2,0,63,35.64,1.0,0,clear,0,0.58
D0006,2025-09-25,11,3,0,1,0,28,18.85,1.0,0,clear,0,0.58
D0006,2025-09-26,10,4,0,2,0,66,34.76,1.0685,0,clear,0,0.48
D0006,2025-09-26,11,4,0,4,0,82,47.339999999999996,1.0614999999999999,0,clear,0,0.48
D0006,2025-09-26,15,4,0,2,0,21,22.38,1.069,0,clear,0,0.48
D0006,2025-09-27,14,5,1,1,0,27,18.46,1.289,0,clear,1,0.41
D0006,2025-09-27,16,5,1,3,0,99,64.9,1.2896666666666665,0,clear,1,0.41
D0006,2025-09-27,17,5,1,6,0,114,93.26,1.2941666666666667,0,clear,1,0.41
D0006,2025-09-27,18,5,1,3,0,35,36.220000000000006,1.2926666666666666,0,clear,1,0.41
D0006,2025-09-28,9,6,1,7,0,144,110.32000000000001,1.282857142857143,0,clear,1,0.44
D0006,2025-09-28,10,6,1,2,0,19,17.299999999999997,1.2814999999999999,0,clear,1,0.44
D0006,2025-09-28,11,6,1,1,0,31,22.79,1.284,0,clear,1,0.44
D0006,2025-09-29,16,0,0,1,0,11,6.96,1.0,0,clear,0,0.53
D0006,2025-09-29,17,0,0,5,0,107,64.53,1.0,0,clear,0,0.53
D0006,2025-09-29,18,0,0,2,0,17,29.55,1.0,0,clear,0,0.53
D0006,2025-09-30,10,1,0,6,0,156,90.46000000000001,1.0181666666666667,0,clear,0,0.62
D0006,2025-09-30,11,1,0,1,0,31,15.84,1.016,0,clear,0,0.62
D0006,2025-09-30,14,1,0,1,0,15,12.61,1.012,0,clear,0,0.62
D0006,2025-10-01,7,2,0,1,0,30,14.08,1.0,0,clear,0,0.65
D0006,2025-10-01,8,2,0,2,0,54,29.79,1.0,0,clear,0,0.65
D0006,2025-10-01,9,2,0,3,0,61,33.4,1.0,0,clear,0,0.65
D0006,2025-10-02,11,3,0,1,0,28,15.87,1.261,1,rain,0,0.47
D0006,2025-10-02,14,3,0,3,0,68,42.57,1.267,1,rain,0,0.47
D0006,2025-10-02,15,3,0,4,0,63,62.06,1.265,1,rain,0,0.47
D0006,2025-10-03,10,4,0,2,0,51,28.17,1.039,0,clear,0,0.48
D0006,2025-10-03,11,4,0,2,0,58,28.549999999999997,1.033,0,clear,0,0.48
D0006,2025-10-03,15,4,0,3,0,45,32.5,1.0293333333333334,0,clear,0,0.48
D0006,2025-10-03,16,4,0,2,0,15,25.5,1.0365,0,clear,0,0.48
D0006,2025-10-04,9,5,1,9,0,223,156.44,1.3386666666666667,0,clear,1,0.41
D0006,2025-10-04,10,5,1,3,0,46,40.29,1.3346666666666664,0,clear,1,0.41
D0006,2025-10-04,15,5,1,1,0,1,11.25,1.326,0,clear,1,0.41
D0006,2025-10-05,9,6,1,9,0,249,190.44,1.4592222222222224,1,rain,1,0.33
D0006,2025-10-05,10,6,1,3,0,64,56.44,1.4666666666666668,1,rain,1,0.33
D0006,2025-10-05,14,6,1,2,0,34,34.04,1.462,1,rain,1,0.33
D0006,2025-10-06,9,0,0,4,0,100,52.0,1.0179999999999998,0,clear,0,0.53
D0006,2025-10-06,10,0,0,4,0,78,46.68,1.01125,0,clear,0,0.53
D0006,2025-10-07,15,1,0,2,0,62,34.980000000000004,1.2375,0,clear,1,0.62
D0006,2025-10-07,16,1,0,4,0,104,65.10000000000001,1.23075,0,clear,1,0.62
D0006,2025-10-07,17,1,0,2,0,21,26.6,1.2375,0,clear,1,0.62
D0006,2025-10-08,8,2,0,4,0,100,62.33,1.23,1,rain,0,0.54
D0006,2025-10-08,9,2,0,3,0,46,34.96,1.2293333333333332,1,rain,0,0.54
D0006,2025-10-08,10,2,0,1,0,25,15.01,1.224,1,rain,0,0.54
D0006,2025-10-09,16,3,0,7,0,122,95.36000000000001,1.0005714285714284,0,clear,0,0.58
D0006,2025-10-10,15,4,0,2,0,48,24.31,1.0314999999999999,0,clear,0,0.48
D0006,2025-10-10,16,4,0,7,0,159,98.87,1.0364285714285715,0,clear,0,0.48
D0006,2025-10-10,17,4,0,2,0,13,26.03,1.0345,0,clear,0,0.48
D0006,2025-10-11,14,5,1,1,0,23,20.25,1.204,0,clear,1,0.41
D0006,2025-10-11,15,5,1,2,0,60,35.44,1.2075,0,clear,1,0.41
D0006,2025-10-11,16,5,1,7,0,96,109.99,1.2014285714285715,0,clear,1,0.41
D0006,2025-10-12,15,6,1,2,0,45,27.659999999999997,1.1404999999999998,0,clear,1,0.44
D0006,2025-10-12,16,6,1,8,0,141,96.89999999999999,1.154,0,clear,1,0.44
D0006,2025-10-12,17,6,1,1,0,4,9.72,1.15,0,clear,1,0.44
D0006,2025-10-13,8,0,0,1,0,33,16.37,1.184,1,rain,0,0.42
D0006,2025-10-13,9,0,0,5,0,116,72.88,1.1814,1,rain,0,0.42
D0006,2025-10-13,10,0,0,3,0,59,37.019999999999996,1.181,1,rain,0,0.42
D0006,2025-10-14,11,1,0,3,0,83,45.82,1.0,0,clear,0,0.62
D0006,2025-10-14,14,1,0,1,0,34,16.6,1.0,0,clear,0,0.62
D0006,2025-10-14,15,1,0,4,0,45,46.69,1.0,0,clear,0,0.62
D0006,2025-10-15,10,2,0,1,0,30,15.35,1.019,0,clear,0,0.65
D0006,2025-10-15,11,2,0,1,0,30,16.65,1.022,0,clear,0,0.65
D0006,2025-10-15,15,2,0,6,0,138,83.43,1.0166666666666666,0,clear,0,0.65
D0006,2025-10-15,16,2,0,1,0,4,9.06,1.019,0,clear,0,0.65
D0006,2025-10-16,7,3,0,1,0,21,11.52,1.027,0,clear,0,0.58
D0006,2025-10-16,8,3,0,5,0,94,57.17,1.0131999999999999,0,clear,0,0.58
D0006,2025-10-16,9,3,0,2,0,58,29.97,1.012,0,clear,0,0.58
D0006,2025-10-16,10,3,0,1,0,18,9.6,1.012,0,clear,0,0.58
D0006,2025-10-17,15,4,0,2,0,29,19.049999999999997,1.056,0,clear,0,0.48
D0006,2025-10-17,16,4,0,4,0,94,49.92,1.0545,0,clear,0,0.48
D0006,2025-10-17,17,4,0,4,0,47,48.05,1.052,0,clear,0,0.48
D0006,2025-10-18,8,5,1,5,0,90,67.53,1.233,0,clear,1,0.41
D0006,2025-10-18,9,5,1,7,0,147,115.00999999999999,1.2325714285714287,0,clear,1,0.41
D0006,2025-10-19,15,6,1,3,0,62,43.67,1.263,0,clear,1,0.44
D0006,2025-10-19,16,6,1,1,0,28,15.27,1.248,0,clear,1,0.44
D0006,2025-10-19,17,6,1,2,0,28,20.939999999999998,1.259,0,clear,1,0.44
D0006,2025-10-19,18,6,1,6,0,65,90.71000000000001,1.2535,0,clear,1,0.44
D0006,2025-10-20,13,0,0,1,0,9,7.51,1.171,1,rain,0,0.42
D0006,2025-10-20,14,0,0,1,0,31,16.35,1.175,1,rain,0,0.42
D0006,2025-10-20,15,0,0,6,0,108,90.3,1.175,1,rain,0,0.42
D0006,2025-10-21,8,1,0,4,0,99,50.36,1.03025,0,clear,0,0.62
D0006,2025-10-21,9,1,0,3,0,59,36.45,1.0303333333333333,0,clear,0,0.62
D0006,2025-10-22,9,2,0,7,0,124,77.17999999999999,1.016,0,clear,0,0.65
D0006,2025-10-22,12,2,0,1,0,30,14.56,1.01,0,clear,0,0.65
D0006,2025-10-23,15,3,0,3,0,52,28.99,1.0,0,clear,0,0.58
D0006,2025-10-23,16,3,0,5,0,95,62.59,1.0,0,clear,0,0.58
D0006,2025-10-23,17,3,0,1,0,7,7.05,1.0,0,clear,0,0.58
D0006,2025-10-24,15,4,0,5,0,94,62.519999999999996,1.0478,0,clear,0,0.48
D0006,2025-10-24,16,4,0,2,0,41,23.41,1.053,0,clear,0,0.48
D0006,2025-10-24,17,4,0,3,0,19,43.4,1.053,0,clear,0,0.48
D0006,2025-10-25,17,5,1,3,0,60,36.85,1.141,0,clear,1,0.41
D0006,2025-10-25,18,5,1,4,0,78,49.76,1.15075,0,clear,1,0.41
D0006,2025-10-25,19,5,1,6,0,130,83.27,1.1478333333333333,0,clear,1,0.41
D0006,2025-10-26,10,6,1,10,0,199,165.95,1.582,1,rain,1,0.33
D0006,2025-10-26,14,6,1,1,0,16,18.69,1.585,1,rain,1,0.33
D0006,2025-10-26,15,6,1,2,0,29,48.86,1.5785,1,rain,1,0.33
