driver_id,trip_id,date,pickup_timestamp,dropoff_timestamp,is_canceled,is_weekend,is_rain,is_event,pickup_zone,pickup_zone_name,dropoff_zone,dropoff_zone_name,surge_multiplier,surge_applied,distance_km,duration_min,fare_base,fare_time,fare_distance,fare_total,tip_amount,cancel_fee,service_fee,driver_earnings,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng
D0008,62c4c51e-e894-46bb-a7ed-19dfb4aa63f3,2025-09-15,2025-09-15T19:32:00,2025-09-15T19:53:00,0,0,0,0,NORTH,Lower North Shore,CBD,CBD & Haymarket,1.026,1,7.27,21,4.77,1.86,6.33,13.3,0.0,0.0,3.23,10.07,-33.82211,151.201093,-33.870786,151.186375
D0008,dc892862-1398-4eee-89bf-937e6a449fad,2025-09-16,2025-09-16T08:18:00,2025-09-16T08:35:00,0,0,1,0,NORTH,Lower North Shore,SOUTH,St George & Shire,1.158,1,7.56,17,4.77,1.51,6.58,14.89,0.0,0.0,3.61,11.28,-33.837428,151.203739,-34.016025,151.081796
D0008,71ed4aa2-4217-4cca-8463-a4f9f3150116,2025-09-16,2025-09-16T08:43:00,2025-09-16T09:08:00,0,0,1,0,NB,Northern Beaches,NB,Northern Beaches,1.148,1,7.54,25,4.77,2.22,6.56,15.55,0.0,0.0,3.77,11.78,-33.721974,151.358259,-33.738784,151.282949
D0008,3ada4774-246e-40ed-af18-cda33d916305,2025-09-16,2025-09-16T08:47:00,2025-09-16T09:08:00,0,0,1,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.158,1,6.77,21,4.77,1.86,5.89,14.5,4.12,0.0,3.52,15.1,-33.893103,151.255534,-33.909351,151.218933
D0008,5937f3df-524f-46da-b7b4-bcf4b13f6c43,2025-09-16,2025-09-16T09:03:00,2025-09-16T09:34:00,0,0,1,0,EAST,Eastern Suburbs,CBD,CBD & Haymarket,1.158,1,13.4,31,4.77,2.75,11.66,22.21,1.85,0.0,5.39,18.67,-33.884121,151.218099,-33.852912,151.212495
D0008,66666438-e9eb-4bf2-aa9f-26d144663a0f,2025-09-16,2025-09-16T09:07:00,2025-09-16T09:38:00,0,0,1,0,NORTH,Lower North Shore,NORTH,Lower North Shore,1.158,1,8.83,31,4.77,2.75,7.68,17.6,0.0,0.0,4.27,13.33,-33.861593,151.22746,-33.813714,151.1996
D0008,19971ae2-f6fc-420c-948f-a0065f0953bd,2025-09-16,2025-09-16T09:39:00,2025-09-16T09:50:00,0,0,1,0,PARRA,Parramatta,PARRA,Parramatta,1.151,1,3.23,11,4.77,0.98,2.81,9.85,5.8,0.0,2.39,13.26,-33.777885,150.996292,-33.841756,150.996691
D0008,2487f784-0f3a-4ef7-9035-86c2e1482ab0,2025-09-16,2025-09-16T09:39:00,2025-09-16T10:01:00,0,0,1,0,WEST,Western Sydney,WEST,Western Sydney,1.148,1,7.95,22,4.77,1.95,6.92,15.65,2.86,0.0,3.8,14.71,-33.712258,150.786803,-33.827031,150.827769
D0008,791376b1-bb99-4243-9800-80f1cdb7bf29,2025-09-16,2025-09-16T09:39:00,2025-09-16T10:09:00,0,0,1,0,CBD,CBD & Haymarket,PARRA,Parramatta,1.169,1,9.73,30,4.77,2.66,8.47,18.58,0.0,0.0,4.51,14.07,-33.857676,151.191284,-33.818816,150.960836
D0008,42fb261e-e95c-47e9-bcd9-b932574bfe78,2025-09-16,2025-09-16T09:46:00,2025-09-16T09:58:00,0,0,1,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.158,1,4.06,12,4.77,1.06,3.53,10.84,0.0,0.0,2.63,8.21,-33.87056,151.249276,-33.907529,151.2434
D0008,4e4619e1-426d-4697-9d7a-20a4ee31634f,2025-09-16,2025-09-16T09:49:00,2025-09-16T10:18:00,0,0,1,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.169,1,10.29,29,4.77,2.57,8.96,19.05,0.0,0.0,4.62,14.43,-33.884801,151.186399,-33.859729,151.214222
D0008,c42c4ff3-404e-4e02-b57c-ce89a21036fb,2025-09-17,2025-09-17T08:53:00,2025-09-17T09:08:00,0,0,0,0,PARRA,Parramatta,SOUTH,St George & Shire,1.0,0,5.23,15,4.77,1.33,4.55,10.65,0.0,0.0,2.58,8.07,-33.819599,151.040961,-34.010586,151.118187
D0008,77e778c8-981a-4b0e-b4ee-3c7387644df4,2025-09-17,2025-09-17T08:57:00,2025-09-17T09:26:00,0,0,0,0,SOUTH,St George & Shire,EAST,Eastern Suburbs,1.0,0,10.15,29,4.77,2.57,8.83,16.17,0.0,0.0,3.92,12.25,-33.99414,151.080949,-33.882183,151.286302
D0008,f767a971-e51c-4073-b7e8-b6448c3bbd21,2025-09-17,2025-09-17T09:26:00,2025-09-17T09:47:00,0,0,0,0,INNER,Inner West,INNER,Inner West,1.0,0,6.76,21,4.77,1.86,5.88,12.51,0.0,0.0,3.03,9.48,-33.884816,151.094583,-33.875114,151.098235
D0008,10f07c6f-d6c2-466c-8086-71e8e454db24,2025-09-17,2025-09-17T09:27:00,2025-09-17T09:54:00,0,0,0,0,NORTH,Lower North Shore,NORTH,Lower North Shore,1.0,0,9.35,27,4.77,2.39,8.14,15.3,0.0,0.0,3.71,11.59,-33.831927,151.2133,-33.825387,151.194327
D0008,21af46a2-64e6-4e50-ac73-7145a65b1b39,2025-09-17,2025-09-17T09:36:00,2025-09-17T10:00:00,0,0,0,0,CBD,CBD & Haymarket,WEST,Western Sydney,1.0,0,10.99,24,4.77,2.13,9.56,16.46,0.0,0.0,3.99,12.47,-33.862962,151.196724,-33.766678,150.865494
D0008,7435f9a7-bb59-4c6c-975b-8681eb05f0af,2025-09-17,2025-09-17T09:48:00,2025-09-17T10:15:00,0,0,0,0,PARRA,Parramatta,PARRA,Parramatta,1.0,0,9.99,27,4.77,2.39,8.69,15.85,0.0,0.0,3.85,12.0,-33.835328,150.992967,-33.818238,151.044726
D0008,3cd8b9b9-6d38-4953-9b17-a1a4f2cacf2f,2025-09-17,2025-09-17T09:51:00,2025-09-17T09:59:00,0,0,0,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.0,0,2.53,8,4.77,0.71,2.2,7.68,0.0,0.0,1.86,5.82,-33.866427,151.226154,-33.91757,151.23384
D0008,00e5b68a-0406-442f-9861-a7f5dd3d1d12,2025-09-17,2025-09-17T09:57:00,2025-09-17T10:11:00,0,0,0,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.0,0,4.1,14,4.77,1.24,3.57,9.58,5.16,0.0,2.32,12.42,-33.861019,151.201719,-33.878426,151.178049
D0008,3341a7a5-7d95-45db-899b-d3bf713a7841,2025-09-17,2025-09-17T10:00:00,2025-09-17T10:29:00,0,0,0,0,NORTH,Lower North Shore,PARRA,Parramatta,1.0,0,13.26,29,4.77,2.57,11.54,18.88,0.0,0.0,4.58,14.3,-33.858321,151.196715,-33.775988,151.008105
D0008,07407ea3-511d-4a63-b5d6-5205e9651909,2025-09-18,2025-09-18T10:14:00,2025-09-18T10:34:00,0,0,1,0,NB,Northern Beaches,NB,Northern Beaches,1.147,1,7.68,20,4.77,1.77,6.68,15.16,0.0,0.0,3.68,11.48,-33.746553,151.347143,-33.678578,151.292965
D0008,cf5fe553-deb3-4ac4-b2e2-7874b19b5f96,2025-09-18,2025-09-18T10:21:00,2025-09-18T10:46:00,0,0,1,0,EAST,Eastern Suburbs,CBD,CBD & Haymarket,1.157,1,8.58,25,4.77,2.22,7.47,16.73,0.0,0.0,4.06,12.67,-33.877303,151.226006,-33.862218,151.184894
D0008,ec09ecf8-7296-42e2-85e1-386b4ee27f5e,2025-09-18,2025-09-18T10:32:00,2025-09-18T11:01:00,0,0,1,0,NB,Northern Beaches,PARRA,Parramatta,1.147,1,13.14,29,4.77,2.57,11.44,21.53,0.0,0.0,5.22,16.31,-33.71605,151.307818,-33.786657,150.996566
D0008,8f99585f-6357-4dde-bdbc-eb190888cedb,2025-09-18,2025-09-18T10:36:00,2025-09-18T10:53:00,0,0,1,0,INNER,Inner West,INNER,Inner West,1.154,1,5.07,17,4.77,1.51,4.41,12.33,0.0,0.0,2.99,9.34,-33.919851,151.139704,-33.902449,151.178678
D0008,6fcafc2b-06bd-437f-84c6-9ddf443acd20,2025-09-18,2025-09-18T10:41:00,2025-09-18T11:00:00,0,0,1,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.168,1,6.35,19,4.77,1.68,5.53,13.99,0.0,0.0,3.39,10.6,-33.867549,151.187218,-33.881057,151.223659
D0008,c51e1a4b-edd0-4e61-8f09-edc29428652d,2025-09-18,2025-09-18T10:45:00,2025-09-18T11:00:00,0,0,1,0,SOUTH,St George & Shire,SOUTH,St George & Shire,1.148,1,4.89,15,4.77,1.33,4.26,11.89,2.51,0.0,2.88,11.52,-33.998757,151.003352,-34.032293,151.041698
D0008,099928bd-5df9-4e57-b157-01661734606a,2025-09-18,2025-09-18T10:46:00,2025-09-18T11:06:00,0,0,1,0,CBD,CBD & Haymarket,SOUTH,St George & Shire,1.168,1,6.92,20,4.77,1.77,6.02,14.67,0.0,0.0,3.56,11.11,-33.878514,151.219995,-33.993301,151.051557
D0008,26a3b60e-20d9-4d7a-b937-9b0ab45a4f11,2025-09-18,2025-09-18T14:51:00,2025-09-18T15:06:00,0,0,1,0,WEST,Western Sydney,EAST,Eastern Suburbs,1.147,1,5.28,15,4.77,1.33,4.6,12.27,0.0,0.0,2.98,9.29,-33.733049,150.85312,-33.891871,151.239397
D0008,50dbc71e-8dd5-4cd7-a6c9-bca453687005,2025-09-18,2025-09-18T15:12:00,2025-09-18T15:20:00,0,0,1,0,WEST,Western Sydney,WEST,Western Sydney,1.147,1,2.92,8,4.77,0.71,2.54,9.2,0.0,0.0,2.23,6.97,-33.748967,150.87764,-33.801001,150.791216
D0008,281e9d67-688e-4c6b-8046-75caf23fc973,2025-09-18,2025-09-18T15:33:00,2025-09-18T15:47:00,0,0,1,0,NB,Northern Beaches,NB,Northern Beaches,1.147,1,9.98,14,4.77,2.48,8.69,18.28,0.0,0.0,4.43,13.85,-33.721933,151.239317,-33.739051,151.284939
D0008,f427f57d-003b-4830-a996-8440ae84f140,2025-09-19,2025-09-19T09:42:00,2025-09-19T10:08:00,0,1,1,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.21,1,9.07,26,4.77,2.31,7.89,18.11,0.0,0.0,4.39,13.72,-33.895214,151.277697,-33.887888,151.228347
D0008,2e4d6573-ed7d-4892-8b75-52a62ab583ea,2025-09-19,2025-09-19T09:57:00,2025-09-19T10:16:00,0,1,1,0,WEST,Western Sydney,WEST,Western Sydney,1.199,1,5.48,19,4.77,1.68,4.77,13.45,0.0,0.0,3.26,10.19,-33.749309,150.857947,-33.806543,150.826123
D0008,7d4a98b0-14bc-4a19-a19a-4583ad6fa0d2,2025-09-19,2025-09-19T10:18:00,2025-09-19T10:29:00,0,1,1,0,NORTH,Lower North Shore,INNER,Inner West,1.21,1,4.43,11,4.77,0.98,3.86,11.63,3.67,0.0,2.82,12.48,-33.846521,151.245271,-33.905788,151.158672
D0008,f58afbe1-9e24-447c-baf0-e9f824cd57bb,2025-09-19,2025-09-19T15:29:00,2025-09-19T15:55:00,0,1,1,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.21,1,9.74,26,4.77,2.31,8.48,18.83,0.0,0.0,4.57,14.26,-33.901591,151.254565,-33.87193,151.225662
D0008,22c01528-5f8a-450d-8dcc-bc00a1b3a2c6,2025-09-19,2025-09-19T16:04:00,2025-09-19T16:34:00,0,1,1,0,SOUTH,St George & Shire,NB,Northern Beaches,1.2,1,11.91,30,4.77,2.66,10.37,21.37,0.0,0.0,5.18,16.19,-34.016171,151.120689,-33.68493,151.265846
D0008,0dbbc1bb-c434-49c8-9b46-633180b149f3,2025-09-19,2025-09-19T16:15:00,2025-09-19T16:29:00,0,1,1,0,SOUTH,St George & Shire,SOUTH,St George & Shire,1.2,1,4.53,14,4.77,1.24,3.94,11.94,0.0,0.0,2.9,9.04,-33.985781,151.047876,-34.029627,151.094909
D0008,c55599eb-84bc-4172-b746-fb6a40cf31de,2025-09-19,2025-09-19T16:15:00,2025-09-19T16:29:00,0,1,1,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.21,1,3.85,14,4.77,1.24,3.35,11.33,0.0,0.0,2.75,8.58,-33.868846,151.239123,-33.871883,151.217294
D0008,540bbe6c-6c5a-4319-a890-b90f99750b6a,2025-09-19,2025-09-19T16:48:00,2025-09-19T17:21:00,0,1,1,0,NB,Northern Beaches,NB,Northern Beaches,1.199,1,11.29,33,4.77,2.93,9.83,21.02,2.47,0.0,5.1,18.39,-33.772049,151.291622,-33.734586,151.326369
D0008,0524ed2d-87de-475a-ab62-9dd67ba009c8,2025-09-19,2025-09-19T16:58:00,2025-09-19T17:27:00,0,1,1,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.221,1,12.41,29,4.77,3.01,10.8,22.69,0.0,0.0,5.5,17.19,-33.868349,151.196655,-33.860279,151.216878
D0008,71b4783d-0b9a-4e24-92ad-56f2e31ce8fa,2025-09-19,2025-09-19T17:05:00,2025-09-19T17:24:00,0,1,1,0,EAST,Eastern Suburbs,INNER,Inner West,1.21,1,6.77,19,4.77,1.68,5.89,14.93,0.0,0.0,3.62,11.31,-33.927521,151.253997,-33.855088,151.139941
D0008,97737af5-8b01-49db-b99d-1fd42aaee6a7,2025-09-19,2025-09-19T17:12:00,2025-09-19T17:27:00,0,1,1,0,NB,Northern Beaches,WEST,Western Sydney,1.199,1,7.07,15,4.77,1.95,6.15,15.43,0.0,0.0,3.74,11.69,-33.744962,151.310321,-33.778318,150.86669
D0008,bd8361b5-1047-45f3-88ac-fa6426fd7b28,2025-09-19,2025-09-19T17:18:00,2025-09-19T17:27:00,0,1,1,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.221,1,11.3,9,4.77,2.84,9.83,21.3,0.0,0.0,5.17,16.13,-33.850498,151.218121,-33.857813,151.223128
D0008,820d38cf-b50a-4ed6-9eda-e25044c40f80,2025-09-19,2025-09-19T17:19:00,2025-09-19T17:27:00,0,1,1,0,PARRA,Parramatta,PARRA,Parramatta,1.203,1,5.96,8,4.77,1.51,5.19,13.79,0.0,0.0,3.35,10.44,-33.830183,150.968831,-33.838919,151.02325
D0008,6c16dd32-d7ff-45e0-b8ca-4098e5c37155,2025-09-19,2025-09-19T17:21:00,2025-09-19T17:27:00,0,1,1,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.221,1,3.15,6,4.77,0.71,2.74,10.04,1.65,0.0,2.44,9.25,-33.881635,151.17884,-33.860052,151.215607
D0008,77122225-c0d7-4926-bf5c-b736945e23ca,2025-09-19,2025-09-19T17:24:00,2025-09-19T17:27:00,0,1,1,0,NB,Northern Beaches,NB,Northern Beaches,1.199,1,6.9,3,4.77,2.04,6.01,15.37,0.0,0.0,3.73,11.64,-33.781633,151.311094,-33.730882,151.327228
D0008,94e8e636-c8ae-403d-a18c-169ff35bc73b,2025-09-20,2025-09-20T08:47:00,2025-09-20T08:58:00,0,1,0,1,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.179,1,3.45,11,4.77,0.98,3.0,10.31,0.0,0.0,2.5,7.81,-33.915358,151.240982,-33.911432,151.233644
D0008,6ddaae19-bcf7-46e3-882e-2ae50a2fd7a8,2025-09-20,2025-09-20T09:02:00,2025-09-20T09:13:00,0,1,0,1,INNER,Inner West,INNER,Inner West,1.175,1,3.32,11,4.77,0.98,2.89,10.15,0.0,0.0,2.46,7.69,-33.89512,151.143225,-33.900283,151.132416
D0008,20ad262e-4f54-437b-8381-201496172b36,2025-09-20,2025-09-20T09:08:00,2025-09-20T09:16:00,0,1,0,1,WEST,Western Sydney,WEST,Western Sydney,1.168,1,2.32,8,4.77,0.71,2.02,8.76,5.66,0.0,2.13,12.29,-33.793336,150.813573,-33.775349,150.827387
D0008,cdefc51b-4e0e-4f6d-874a-ed6bd97a0c67,2025-09-20,2025-09-20T09:31:00,2025-09-20T09:58:00,0,1,0,1,CBD,CBD & Haymarket,INNER,Inner West,1.189,1,11.68,27,4.77,2.39,10.17,20.61,0.0,0.0,5.0,15.61,-33.879683,151.205119,-33.863924,151.137599
D0008,6a920cb2-5017-415d-834b-0bd20e1dca40,2025-09-20,2025-09-20T09:33:00,2025-09-20T09:54:00,0,1,0,1,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.189,1,7.42,21,4.77,1.86,6.46,15.57,0.0,0.0,3.78,11.79,-33.871445,151.200571,-33.855717,151.203305
D0008,3c445951-aeed-48a4-b243-0e0932ff06aa,2025-09-20,2025-09-20T09:41:00,2025-09-20T10:09:00,0,1,0,1,PARRA,Parramatta,PARRA,Parramatta,1.171,1,8.6,28,4.77,2.48,7.48,17.26,0.0,0.0,4.19,13.07,-33.779256,151.014694,-33.833425,151.005987
D0008,a585023c-c2c4-429d-aa93-384eee5cbb5a,2025-09-20,2025-09-20T09:50:00,2025-09-20T10:20:00,0,1,0,1,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.189,1,8.98,30,4.77,2.66,7.82,18.14,0.0,0.0,4.4,13.74,-33.877497,151.176758,-33.876073,151.191097
D0008,b9b5885e-d2ab-45f6-a89f-5d5c45369696,2025-09-20,2025-09-20T09:53:00,2025-09-20T10:22:00,0,1,0,1,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.179,1,10.69,29,4.77,2.57,9.3,19.61,0.0,0.0,4.76,14.85,-33.901093,151.220876,-33.90399,151.230728
D0008,b7ae1dbe-4859-46e1-a792-e3f4e35826f7,2025-09-20,2025-09-20T09:55:00,2025-09-20T10:26:00,0,1,0,1,WEST,Western Sydney,WEST,Western Sydney,1.168,1,11.81,31,4.77,2.75,10.28,20.79,0.0,0.0,5.04,15.75,-33.760163,150.853384,-33.779396,150.789735
D0008,21c6ac06-575d-4d76-a6be-a7682f49daee,2025-09-20,2025-09-20T09:56:00,2025-09-20T10:21:00,0,1,0,1,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.189,1,7.33,25,4.77,2.22,6.38,15.9,0.0,0.0,3.86,12.04,-33.880698,151.227017,-33.855083,151.185711
D0008,a792a554-d879-41a8-af44-2263641e03a0,2025-09-20,2025-09-20T10:02:00,2025-09-20T10:29:00,0,1,0,1,NB,Northern Beaches,NB,Northern Beaches,1.168,1,7.4,27,4.77,2.39,6.44,15.88,0.0,0.0,3.85,12.03,-33.699891,151.300241,-33.761898,151.318982
D0008,02e8cb1a-f4ab-4d5e-b898-5b8a8f40af0b,2025-09-20,2025-09-20T10:12:00,2025-09-20T10:46:00,0,1,0,1,NORTH,Lower North Shore,NORTH,Lower North Shore,1.179,1,12.52,34,4.77,3.01,10.9,22.02,0.0,0.0,5.34,16.68,-33.828525,151.18074,-33.837097,151.233305
D0008,832062e4-df77-44fa-a2cb-25c4ae087219,2025-09-20,2025-09-20T10:54:00,2025-09-20T11:11:00,0,1,0,1,INNER,Inner West,INNER,Inner West,1.175,1,6.32,17,4.77,1.51,5.5,13.84,0.0,0.0,3.36,10.48,-33.887666,151.088932,-33.913974,151.121829
D0008,989934f1-9472-4a85-8aa7-70238a5e3ac4,2025-09-20,2025-09-20T15:31:00,2025-09-20T15:53:00,0,1,0,1,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.189,1,8.65,22,4.77,1.95,7.53,16.95,5.58,0.0,4.11,18.42,-33.881344,151.227488,-33.886704,151.199818
D0008,7f76e069-8ab3-4252-b2ff-08512db79abb,2025-09-20,2025-09-20T16:30:00,2025-09-20T16:57:00,0,1,0,1,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.189,1,7.61,27,4.77,2.39,6.62,16.39,0.0,0.0,3.98,12.41,-33.879671,151.207299,-33.884288,151.197888
D0008,29669551-91cd-45b8-b2f9-ce3e90d28ab8,2025-09-20,2025-09-20T16:49:00,2025-09-20T17:07:00,0,1,0,1,NORTH,Lower North Shore,NORTH,Lower North Shore,1.179,1,6.63,18,4.77,1.6,5.77,14.31,0.0,0.0,3.47,10.84,-33.82246,151.228493,-33.855941,151.226283
D0008,bf3f1768-646b-413c-95de-3fcaf4263d93,2025-09-20,2025-09-20T17:11:00,2025-09-20T17:13:00,0,1,0,1,INNER,Inner West,INNER,Inner West,1.175,1,8.67,2,4.77,2.39,7.55,17.29,0.0,0.0,4.19,13.1,-33.867773,151.1866,-33.919631,151.149407
D0008,480f01d1-01d2-423a-ad05-a5c7a8d182a3,2025-09-21,2025-09-21T17:01:00,2025-09-21T17:33:00,0,1,0,1,SOUTH,St George & Shire,NB,Northern Beaches,1.266,1,14.22,32,4.77,2.84,12.38,25.31,0.0,0.0,6.14,19.17,-34.01468,151.034084,-33.781273,151.279894
D0008,36bc42a5-2be8-47d9-beb7-9c811a298750,2025-09-21,2025-09-21T17:05:00,2025-09-21T17:23:00,0,1,0,1,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.276,1,6.55,18,4.77,1.6,5.7,15.4,0.0,0.0,3.74,11.66,-33.911046,151.285324,-33.904975,151.234549
D0008,582c2886-8b62-4210-bb57-70052dd51658,2025-09-21,2025-09-21T17:14:00,2025-09-21T17:22:00,0,1,0,1,WEST,Western Sydney,WEST,Western Sydney,1.265,1,2.81,8,4.77,0.71,2.45,10.03,0.0,0.0,2.43,7.6,-33.815605,150.790472,-33.788217,150.801551
D0008,5b31e0ce-06c3-4878-a325-135a5ce905d4,2025-09-21,2025-09-21T17:33:00,2025-09-21T18:06:00,0,1,0,1,CBD,CBD & Haymarket,NB,Northern Beaches,1.288,1,10.91,33,4.77,2.93,9.5,22.15,3.42,0.0,5.37,20.2,-33.890763,151.203415,-33.774293,151.265882
D0008,4cba5d13-84e7-4417-a6a4-08b7d1195b53,2025-09-21,2025-09-21T17:33:00,2025-09-21T18:00:00,0,1,0,1,CBD,CBD & Haymarket,PARRA,Parramatta,1.288,1,10.8,27,4.77,2.39,9.4,21.33,0.0,0.0,5.17,16.16,-33.878196,151.227775,-33.818045,150.95889
D0008,0a86c71e-2be7-4368-822d-ca02e9effb48,2025-09-21,2025-09-21T17:34:00,2025-09-21T18:07:00,0,1,0,1,NB,Northern Beaches,SOUTH,St George & Shire,1.265,1,10.66,33,4.77,2.93,9.28,21.47,0.0,0.0,5.21,16.26,-33.735723,151.241076,-33.997555,151.018814
D0008,6828d587-70ec-4f52-bded-1fdfdf599f02,2025-09-21,2025-09-21T17:41:00,2025-09-21T17:59:00,0,1,0,1,NORTH,Lower North Shore,NORTH,Lower North Shore,1.276,1,4.87,18,4.77,1.6,4.24,13.54,0.0,0.0,3.28,10.26,-33.840814,151.215097,-33.814917,151.225978
D0008,cb97ac11-c56e-49a1-a258-8290de332468,2025-09-21,2025-09-21T17:45:00,2025-09-21T18:07:00,0,1,0,1,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.276,1,7.8,22,4.77,1.95,6.79,17.24,0.0,0.0,4.18,13.06,-33.916625,151.254692,-33.859775,151.261634
D0008,07b323dc-2b3f-4b80-a722-b918dcca6c01,2025-09-21,2025-09-21T17:53:00,2025-09-21T18:09:00,0,1,0,1,SOUTH,St George & Shire,NORTH,Lower North Shore,1.266,1,6.96,16,4.77,1.42,6.06,15.51,0.0,0.0,3.76,11.75,-34.02128,151.015731,-33.83163,151.220855
D0008,7ba1fd21-a470-4829-8ecf-505ca768f635,2025-09-21,2025-09-21T17:55:00,2025-09-21T18:04:00,0,1,0,1,PARRA,Parramatta,PARRA,Parramatta,1.268,1,3.43,9,4.77,0.8,2.99,10.86,0.0,0.0,2.63,8.23,-33.833327,151.002968,-33.826505,151.040734
D0008,9b4979a3-f0f6-4a9e-b458-ce7076530d9f,2025-09-21,2025-09-21T18:30:00,2025-09-21T18:56:00,0,1,0,1,SOUTH,St George & Shire,SOUTH,St George & Shire,1.266,1,10.13,26,4.77,2.31,8.82,20.13,0.0,0.0,4.88,15.25,-34.061598,151.06638,-34.023574,151.061005
