driver_id,trip_id,date,pickup_timestamp,dropoff_timestamp,is_canceled,is_weekend,is_rain,is_event,pickup_zone,pickup_zone_name,dropoff_zone,dropoff_zone_name,surge_multiplier,surge_applied,distance_km,duration_min,fare_base,fare_time,fare_distance,fare_total,tip_amount,cancel_fee,service_fee,driver_earnings,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng
D0010,930c0617-867c-4134-bc79-1d3e980071f9,2025-09-16,2025-09-16T10:00:00,2025-09-16T10:33:00,0,0,1,0,INNER,Inner West,NORTH,Lower North Shore,1.206,1,11.64,33,5.09,3.34,8.37,20.26,1.3,0.0,5.78,15.78,-33.851531,151.140533,-33.827597,151.250625
D0010,4844effd-7294-4fda-bca0-e70aa761deec,2025-09-16,2025-09-16T10:22:00,2025-09-16T10:36:00,0,0,1,0,PARRA,Parramatta,PARRA,Parramatta,1.202,1,3.84,14,5.09,1.42,2.76,11.14,0.0,0.0,3.18,7.96,-33.819509,150.988665,-33.820465,150.955395
D0010,cfc28f11-74f3-49a0-a408-09adf68c7775,2025-09-16,2025-09-16T10:34:00,2025-09-16T11:02:00,0,0,1,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.221,1,7.49,28,5.09,2.84,5.39,16.26,0.0,0.0,4.64,11.62,-33.878459,151.194046,-33.871689,151.221252
D0010,886ee9a9-fc0a-451b-aec8-04c5c4126490,2025-09-16,2025-09-16T14:35:00,2025-09-16T15:02:00,0,0,1,0,PARRA,Parramatta,PARRA,Parramatta,1.202,1,11.4,27,5.09,3.44,8.2,20.11,0.0,0.0,5.74,14.37,-33.850019,151.008072,-33.823831,150.994069
D0010,8410798e-40c3-439e-b10b-288df2bc20a3,2025-09-17,2025-09-17T15:07:00,2025-09-17T15:26:00,0,0,0,0,PARRA,Parramatta,PARRA,Parramatta,1.0,0,6.12,19,5.09,1.92,4.4,11.41,0.0,0.0,3.26,8.15,-33.839527,150.983119,-33.777528,150.985557
D0010,b18e30bf-53cc-4967-9c64-8000737e0f0b,2025-09-17,2025-09-17T17:15:00,2025-09-17T17:48:00,0,0,0,0,NORTH,Lower North Shore,NORTH,Lower North Shore,1.004,1,12.55,33,5.09,3.34,9.03,17.54,0.0,0.0,5.01,12.53,-33.823947,151.251825,-33.818585,151.191495
D0010,a51e6281-bff5-4cb2-a56a-814ad19caa15,2025-09-17,2025-09-17T17:51:00,2025-09-17T18:00:00,0,0,0,0,WEST,Western Sydney,WEST,Western Sydney,1.0,0,3.28,9,5.09,0.91,2.36,8.36,0.0,0.0,2.39,5.97,-33.715882,150.810581,-33.761047,150.774733
D0010,3044d906-519c-49c1-8863-f0c879f7268a,2025-09-17,2025-09-17T18:07:00,2025-09-17T18:31:00,0,0,0,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.004,1,10.97,24,5.09,3.04,7.89,16.09,2.25,0.0,4.59,13.75,-33.878146,151.264872,-33.868532,151.252608
D0010,bceaa1e4-7b1b-4e8e-b882-cb5bd01f2f53,2025-09-17,2025-09-17T18:09:00,2025-09-17T18:24:00,0,0,0,0,PARRA,Parramatta,PARRA,Parramatta,1.0,0,5.53,15,5.09,1.52,3.98,10.59,0.0,0.0,3.02,7.57,-33.812706,150.957485,-33.831923,150.963108
D0010,394d400d-9e41-4c76-b421-72bb14df0d4f,2025-09-17,2025-09-17T18:27:00,2025-09-17T18:31:00,0,0,0,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.014,1,3.76,4,5.09,1.01,2.7,8.92,0.0,0.0,2.55,6.37,-33.881388,151.188942,-33.862891,151.203379
D0010,3a6647df-a476-4839-8cfc-3bf3e9782dbd,2025-09-18,2025-09-18T08:29:00,2025-09-18T09:02:00,0,0,1,0,INNER,Inner West,INNER,Inner West,1.188,1,13.11,33,5.09,3.34,9.43,21.22,0.0,0.0,6.06,15.16,-33.89767,151.185194,-33.921389,151.137067
D0010,4054c507-56d4-4776-99b8-f223007ad599,2025-09-18,2025-09-18T08:50:00,2025-09-18T08:58:00,0,0,1,0,PARRA,Parramatta,PARRA,Parramatta,1.184,1,2.22,8,5.09,0.81,1.6,8.88,1.62,0.0,2.54,7.96,-33.819051,150.996834,-33.831638,151.022084
D0010,6578cf80-637b-42e8-a123-1e973411d4ab,2025-09-18,2025-09-18T08:54:00,2025-09-18T09:04:00,0,0,1,0,NORTH,Lower North Shore,NORTH,Lower North Shore,1.192,1,3.87,10,5.09,1.01,2.78,10.58,0.0,0.0,3.02,7.56,-33.839827,151.21432,-33.840915,151.188308
D0010,852ec5b9-c403-4bb9-a95c-51de934efaa6,2025-09-18,2025-09-18T09:09:00,2025-09-18T09:40:00,0,0,1,0,INNER,Inner West,INNER,Inner West,1.188,1,11.95,31,5.09,3.14,8.6,19.99,0.0,0.0,5.71,14.28,-33.89937,151.112237,-33.921942,151.158214
D0010,8fb6ba1c-5d83-4fcb-b351-7f95f83b28f0,2025-09-18,2025-09-18T09:10:00,2025-09-18T09:28:00,0,0,1,0,PARRA,Parramatta,PARRA,Parramatta,1.184,1,6.09,18,5.09,1.82,4.38,13.37,0.0,0.0,3.82,9.55,-33.84416,150.972001,-33.840147,150.974094
D0010,b1413441-0e11-4839-9fbe-61388c1e2d6b,2025-09-18,2025-09-18T09:12:00,2025-09-18T09:35:00,0,0,1,0,PARRA,Parramatta,PARRA,Parramatta,1.184,1,8.54,23,5.09,2.33,6.14,16.06,0.0,0.0,4.58,11.48,-33.790501,151.00262,-33.783886,150.980679
D0010,e42925ba-497d-4523-abf5-e14fe304d16f,2025-09-18,2025-09-18T09:25:00,2025-09-18T09:43:00,0,0,1,0,EAST,Eastern Suburbs,SOUTH,St George & Shire,1.192,1,6.87,18,5.09,1.82,4.94,14.12,0.0,0.0,4.03,10.09,-33.90111,151.227082,-34.051177,151.077304
D0010,752a2d23-3243-4c2b-97ca-b03526dd9f2e,2025-09-18,2025-09-18T09:26:00,2025-09-18T09:36:00,0,0,1,0,WEST,Western Sydney,WEST,Western Sydney,1.181,1,2.79,10,5.09,1.01,2.01,9.58,0.0,0.0,2.73,6.85,-33.794903,150.850581,-33.759585,150.736288
D0010,fd62f0e0-7bda-4c56-b734-691244f2fb35,2025-09-19,2025-09-19T08:30:00,2025-09-19T08:30:00,1,1,1,0,SOUTH,St George & Shire,,,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.013288,151.043586,,
D0010,458563f8-5a3c-42d0-9127-65b1de557a03,2025-09-19,2025-09-19T08:39:00,2025-09-19T09:01:00,0,1,1,0,WEST,Western Sydney,WEST,Western Sydney,1.278,1,6.15,22,5.09,2.23,4.42,15.0,0.0,0.0,4.28,10.72,-33.815862,150.856663,-33.753116,150.807086
D0010,40a84ba7-8af1-4f0d-990c-cde48c94b513,2025-09-19,2025-09-19T08:57:00,2025-09-19T09:28:00,0,1,1,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.302,1,11.89,31,5.09,3.14,8.55,21.84,0.0,0.0,6.23,15.61,-33.871579,151.201892,-33.857291,151.189159
D0010,bca69070-b9de-4f2a-ac47-1d22013802bd,2025-09-19,2025-09-19T08:58:00,2025-09-19T09:23:00,0,1,1,0,NB,Northern Beaches,NB,Northern Beaches,1.278,1,9.16,25,5.09,2.53,6.59,18.16,0.0,0.0,5.18,12.98,-33.72277,151.323801,-33.756422,151.270107
D0010,8942a56e-8b41-422f-817b-653fdaaaefa8,2025-09-19,2025-09-19T09:03:00,2025-09-19T09:12:00,0,1,1,0,PARRA,Parramatta,PARRA,Parramatta,1.282,1,2.69,9,5.09,0.91,1.93,10.17,0.0,0.0,2.9,7.27,-33.809119,151.030051,-33.777458,151.02088
D0010,c68bc4c2-72a7-48db-9853-324053afe6b7,2025-09-19,2025-09-19T09:23:00,2025-09-19T09:41:00,0,1,1,0,NORTH,Lower North Shore,NB,Northern Beaches,1.29,1,5.7,18,5.09,1.82,4.1,14.2,0.0,0.0,4.05,10.15,-33.808477,151.220997,-33.730218,151.324953
D0010,fee5ef05-c3ad-44ce-b6ad-c680897aba4c,2025-09-19,2025-09-19T09:23:00,2025-09-19T09:50:00,0,1,1,0,INNER,Inner West,SOUTH,St George & Shire,1.286,1,11.96,27,5.09,2.73,8.6,21.11,0.0,0.0,6.03,15.08,-33.898605,151.182794,-34.061133,151.044752
D0010,7f351255-6af1-46c2-b863-d27bc3d5258f,2025-09-19,2025-09-19T09:30:00,2025-09-19T09:58:00,0,1,1,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.302,1,10.96,28,5.09,2.84,7.88,20.58,5.27,0.0,5.88,19.97,-33.860351,151.181543,-33.879164,151.2282
D0010,68de68a0-8512-404e-9e4b-3b86c5bdc1d6,2025-09-19,2025-09-19T10:09:00,2025-09-19T10:20:00,0,1,1,0,PARRA,Parramatta,PARRA,Parramatta,1.282,1,4.09,11,5.09,1.11,2.94,11.72,0.0,0.0,3.35,8.37,-33.849804,150.978989,-33.833696,151.001263
D0010,c019e43b-e000-412e-b9b6-7dad05c56f68,2025-09-20,2025-09-20T08:17:00,2025-09-20T08:42:00,0,1,0,1,SOUTH,St George & Shire,SOUTH,St George & Shire,1.162,1,8.61,25,5.09,2.53,6.19,16.04,2.7,0.0,4.58,14.16,-34.005133,151.050606,-34.004795,151.10933
D0010,89e2a8f1-9b3a-440d-8524-ab2f3cc9bb93,2025-09-20,2025-09-20T08:43:00,2025-09-20T08:57:00,0,1,0,1,SOUTH,St George & Shire,SOUTH,St George & Shire,1.162,1,3.94,14,5.09,1.42,2.83,10.85,0.0,0.0,3.1,7.75,-33.975012,151.080728,-34.044431,151.052722
D0010,b00a0963-d15d-4650-8e21-8e6826bad514,2025-09-20,2025-09-20T08:53:00,2025-09-20T09:25:00,0,1,0,1,NB,Northern Beaches,NORTH,Lower North Shore,1.16,1,14.34,32,5.09,3.24,10.31,21.63,0.0,0.0,6.17,15.46,-33.753848,151.33907,-33.84433,151.213329
D0010,85ef601c-9eb1-4730-9244-97bc9fa3e272,2025-09-20,2025-09-20T09:02:00,2025-09-20T09:02:00,1,1,0,1,CBD,CBD & Haymarket,,,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.857348,151.232705,,
D0010,adc37913-d9f5-4cd7-852c-69ac8b2228b4,2025-09-20,2025-09-20T09:04:00,2025-09-20T09:38:00,0,1,0,1,CBD,CBD & Haymarket,NB,Northern Beaches,1.182,1,12.18,34,5.09,3.44,8.76,20.43,0.0,0.0,5.83,14.6,-33.871823,151.219795,-33.76783,151.324352
D0010,fb8ad2aa-5120-4992-b1b4-d872eef24cea,2025-09-20,2025-09-20T09:04:00,2025-09-20T09:34:00,0,1,0,1,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.171,1,9.74,30,5.09,3.04,7.01,17.73,0.0,0.0,5.06,12.67,-33.917231,151.22288,-33.902378,151.264224
D0010,552055bd-a275-46e4-b6d3-36fe20345dbd,2025-09-20,2025-09-20T09:22:00,2025-09-20T09:39:00,0,1,0,1,WEST,Western Sydney,WEST,Western Sydney,1.16,1,6.75,17,5.09,1.72,4.86,13.54,0.0,0.0,3.87,9.67,-33.762828,150.743859,-33.7457,150.85315
D0010,a78357c6-80bb-41eb-88c2-b2bb197ba698,2025-09-20,2025-09-20T09:37:00,2025-09-20T10:11:00,0,1,0,1,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.182,1,9.97,34,5.09,3.44,7.17,18.55,0.0,0.0,5.3,13.25,-33.881035,151.207457,-33.885655,151.217385
D0010,3a68a088-704e-4b68-b960-6dd6e8979ce9,2025-09-20,2025-09-20T09:38:00,2025-09-20T10:10:00,0,1,0,1,INNER,Inner West,INNER,Inner West,1.167,1,11.54,32,5.09,3.24,8.3,19.41,0.0,0.0,5.54,13.87,-33.858936,151.140577,-33.898968,151.148027
D0010,a16561d9-0133-44c3-82c2-247344ac1daa,2025-09-20,2025-09-20T10:09:00,2025-09-20T10:37:00,0,1,0,1,INNER,Inner West,INNER,Inner West,1.167,1,7.52,28,5.09,2.84,5.41,15.57,0.0,0.0,4.44,11.13,-33.882153,151.091288,-33.849207,151.138364
D0010,99386e51-51ab-4c00-b1ea-2e1b460e7db2,2025-09-21,2025-09-21T08:10:00,2025-09-21T08:10:00,1,1,0,1,INNER,Inner West,,,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.928137,151.130401,,
D0010,5d37ed10-246b-46af-8b41-24af9ed1c15f,2025-09-21,2025-09-21T08:18:00,2025-09-21T08:44:00,0,1,0,1,NB,Northern Beaches,NB,Northern Beaches,1.242,1,8.95,26,5.09,2.63,6.44,17.58,0.0,0.0,5.02,12.56,-33.692494,151.294895,-33.738418,151.327429
D0010,74f34517-1384-4f9e-bdaa-236cd2f97389,2025-09-21,2025-09-21T08:26:00,2025-09-21T08:44:00,0,1,0,1,SOUTH,St George & Shire,SOUTH,St George & Shire,1.243,1,5.85,18,5.09,1.82,4.21,13.83,1.31,0.0,3.95,11.19,-34.073443,151.05639,-34.053696,151.071195
D0010,f95e4e7b-b7a6-4b55-946d-4f7d1bf4e887,2025-09-21,2025-09-21T08:33:00,2025-09-21T09:05:00,0,1,0,1,WEST,Western Sydney,WEST,Western Sydney,1.242,1,12.4,32,5.09,3.24,8.92,21.42,0.0,0.0,6.11,15.31,-33.717059,150.791562,-33.719936,150.820775
D0010,8c1777b4-64ab-48b7-a701-b62a19455664,2025-09-21,2025-09-21T08:36:00,2025-09-21T09:10:00,0,1,0,1,SOUTH,St George & Shire,SOUTH,St George & Shire,1.243,1,11.99,34,5.09,3.44,8.62,21.32,0.0,0.0,6.09,15.23,-34.067265,151.045337,-34.061428,151.054384
D0010,c605dae9-4130-4d8b-ac8f-df9a19286578,2025-09-21,2025-09-21T08:36:00,2025-09-21T08:53:00,0,1,0,1,EAST,Eastern Suburbs,NB,Northern Beaches,1.253,1,6.17,17,5.09,1.72,4.44,14.1,0.0,0.0,4.03,10.07,-33.90441,151.233507,-33.780178,151.296738
D0010,96286e33-7c13-4883-9888-2dcf9b497fef,2025-09-21,2025-09-21T08:44:00,2025-09-21T09:12:00,0,1,0,1,INNER,Inner West,INNER,Inner West,1.249,1,9.72,28,5.09,2.84,6.99,18.64,0.0,0.0,5.32,13.32,-33.868027,151.114084,-33.863922,151.154117
D0010,15e8ba21-87e6-4754-ab75-9f2270c18a19,2025-09-21,2025-09-21T08:49:00,2025-09-21T08:58:00,0,1,0,1,INNER,Inner West,INNER,Inner West,1.249,1,3.06,9,5.09,0.91,2.2,10.25,0.0,0.0,2.93,7.32,-33.925802,151.124893,-33.901294,151.139475
D0010,2656823a-10d8-4a33-91a7-30b7021881f0,2025-09-21,2025-09-21T08:50:00,2025-09-21T09:12:00,0,1,0,1,NORTH,Lower North Shore,NORTH,Lower North Shore,1.253,1,7.0,22,5.09,2.23,5.04,15.49,0.0,0.0,4.42,11.07,-33.842016,151.196994,-33.80805,151.188757
D0010,8f11963e-0139-4a85-ba14-1f0726ed9585,2025-09-21,2025-09-21T08:58:00,2025-09-21T09:23:00,0,1,0,1,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.253,1,9.11,25,5.09,2.53,6.55,17.76,0.0,0.0,5.07,12.69,-33.898988,151.218655,-33.897191,151.246087
D0010,43a1596c-fb6c-45d4-9094-a8b133bbc445,2025-09-21,2025-09-21T09:13:00,2025-09-21T09:36:00,0,1,0,1,NORTH,Lower North Shore,EAST,Eastern Suburbs,1.253,1,9.7,23,5.09,2.33,6.98,18.05,2.84,0.0,5.15,15.74,-33.840153,151.175987,-33.893612,151.231562
D0010,c11e6ab8-a241-488f-8b2c-21da15a8f7b0,2025-09-22,2025-09-22T16:41:00,2025-09-22T16:56:00,0,0,0,0,NORTH,Lower North Shore,CBD,CBD & Haymarket,1.025,1,6.52,15,5.09,1.52,4.69,11.58,0.0,0.0,3.31,8.27,-33.843954,151.23884,-33.873155,151.21068
D0010,56230454-8f08-450d-9a72-af35e247df59,2025-09-22,2025-09-22T16:50:00,2025-09-22T17:24:00,0,0,0,0,PARRA,Parramatta,SOUTH,St George & Shire,1.018,1,14.66,34,5.09,3.44,10.54,19.42,0.0,0.0,5.54,13.88,-33.801787,151.034994,-34.051279,151.026859
D0010,3509b7be-cc1b-4a6d-b8ba-560778fbb85e,2025-09-22,2025-09-22T17:11:00,2025-09-22T17:38:00,0,0,0,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.034,1,9.98,27,5.09,2.73,7.18,15.51,0.0,0.0,4.43,11.08,-33.855049,151.200069,-33.892685,151.20509
D0010,4cd463de-3c86-40e4-aa6b-0ab7185f46b0,2025-09-22,2025-09-22T17:37:00,2025-09-22T17:49:00,0,0,0,0,PARRA,Parramatta,PARRA,Parramatta,1.018,1,4.05,12,5.09,1.22,2.91,9.39,0.0,0.0,2.68,6.71,-33.829081,151.008726,-33.819181,150.97086
D0010,f29ec96b-2fe9-470b-8a58-c265b6dc9cce,2025-09-22,2025-09-22T17:46:00,2025-09-22T18:06:00,0,0,0,0,NB,Northern Beaches,NB,Northern Beaches,1.015,1,6.25,20,5.09,2.23,4.5,12.0,0.0,0.0,3.43,8.57,-33.705866,151.284771,-33.705339,151.294418
D0010,80e7270e-620d-4252-a0b5-02c53c2e2bbb,2025-09-22,2025-09-22T17:47:00,2025-09-22T18:02:00,0,0,0,0,PARRA,Parramatta,EAST,Eastern Suburbs,1.018,1,6.18,15,5.09,1.52,4.45,11.26,0.0,0.0,3.21,8.05,-33.823139,150.998773,-33.885417,151.243197
D0010,ba591cb6-2c35-4ddf-ac0a-5167ac61d2bd,2025-09-22,2025-09-22T17:48:00,2025-09-22T18:05:00,0,0,0,0,CBD,CBD & Haymarket,INNER,Inner West,1.034,1,6.8,17,5.09,1.72,4.89,12.1,2.25,0.0,3.45,10.9,-33.864705,151.187611,-33.894167,151.192426
D0010,42f4fa0a-126d-41f6-a7db-484e57dcae7d,2025-09-23,2025-09-23T15:44:00,2025-09-23T15:53:00,0,0,1,0,NB,Northern Beaches,NB,Northern Beaches,1.109,1,3.12,9,5.09,0.91,2.24,9.14,4.4,0.0,2.61,10.93,-33.691165,151.305813,-33.716098,151.356867
D0010,f74b574b-c712-4485-bd70-cda8b13f7ec3,2025-09-23,2025-09-23T15:56:00,2025-09-23T16:30:00,0,0,1,0,SOUTH,St George & Shire,SOUTH,St George & Shire,1.111,1,10.7,34,5.09,3.44,7.7,18.03,3.17,0.0,5.15,16.05,-34.043455,151.111422,-34.069339,151.059564
D0010,dc5df913-8443-4531-b172-cbc05df9470c,2025-09-23,2025-09-23T16:26:00,2025-09-23T16:52:00,0,0,1,0,CBD,CBD & Haymarket,PARRA,Parramatta,1.13,1,10.56,26,5.09,2.63,7.6,17.31,0.0,0.0,4.94,12.37,-33.869612,151.185399,-33.785297,151.011605
D0010,7af5ebf4-515d-4480-b20d-f010b62f4477,2025-09-23,2025-09-23T16:35:00,2025-09-23T17:07:00,0,0,1,0,INNER,Inner West,INNER,Inner West,1.116,1,12.34,32,5.09,3.24,8.88,19.21,4.14,0.0,5.48,17.87,-33.86007,151.170017,-33.91079,151.119605
D0010,f61d7567-1608-40c2-9128-328f5877f4b9,2025-09-23,2025-09-23T17:22:00,2025-09-23T17:43:00,0,0,1,0,INNER,Inner West,INNER,Inner West,1.116,1,6.21,21,5.09,2.13,4.47,13.05,0.0,0.0,3.73,9.32,-33.85445,151.124939,-33.887725,151.106846
D0010,bb28bba7-89a1-4c26-abfd-464e3b6345f2,2025-09-23,2025-09-23T17:26:00,2025-09-23T17:37:00,0,0,1,0,SOUTH,St George & Shire,SOUTH,St George & Shire,1.111,1,4.19,11,5.09,1.11,3.01,10.23,0.0,0.0,2.92,7.31,-34.007913,151.060333,-34.046474,151.003942
D0010,2e859455-2891-4d1e-a6be-f9f26f6e53ab,2025-09-23,2025-09-23T17:54:00,2025-09-23T17:57:00,0,0,1,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.12,1,6.15,3,5.09,2.23,4.42,13.14,0.0,0.0,3.75,9.39,-33.887042,151.250055,-33.902777,151.226723
D0010,fc72b4d8-0b10-481f-8815-5b65a47cef05,2025-09-24,2025-09-24T10:54:00,2025-09-24T11:23:00,0,0,0,0,PARRA,Parramatta,SOUTH,St George & Shire,1.0,0,10.85,29,5.09,2.94,7.8,15.83,0.0,0.0,4.52,11.31,-33.812424,150.992205,-34.044685,151.049205
D0010,9e24a2b1-0d2e-4c2a-84aa-ed519d1fb860,2025-09-24,2025-09-24T14:12:00,2025-09-24T14:29:00,0,0,0,0,NORTH,Lower North Shore,CBD,CBD & Haymarket,1.0,0,6.11,17,5.09,1.72,4.39,11.2,0.0,0.0,3.2,8.0,-33.852142,151.225153,-33.849704,151.213364
D0010,1f6b5d94-67b9-41db-8c8f-5e8c300b9181,2025-09-24,2025-09-24T14:39:00,2025-09-24T15:12:00,0,0,0,0,NORTH,Lower North Shore,NORTH,Lower North Shore,1.0,0,9.32,33,5.09,3.34,6.7,15.13,0.0,0.0,4.32,10.81,-33.804894,151.186982,-33.838103,151.25293
D0010,49fdf52a-cb1d-4344-bcf3-bf871e5c10eb,2025-09-24,2025-09-24T16:50:00,2025-09-24T17:08:00,0,0,0,0,INNER,Inner West,INNER,Inner West,1.0,0,6.33,18,5.09,2.23,4.55,11.87,0.0,0.0,3.39,8.48,-33.870322,151.09932,-33.894111,151.14904
D0010,c92edcb4-2854-4c9e-923e-737c0cff6f0e,2025-09-24,2025-09-24T16:51:00,2025-09-24T17:00:00,0,0,0,0,WEST,Western Sydney,WEST,Western Sydney,1.0,0,3.51,9,5.09,0.91,2.52,8.52,0.0,0.0,2.43,6.09,-33.758373,150.75132,-33.752268,150.784681
D0010,b298c7fe-653d-4784-905c-7b1a15e61613,2025-09-24,2025-09-24T16:57:00,2025-09-24T17:08:00,0,0,0,0,INNER,Inner West,INNER,Inner West,1.0,0,3.29,11,5.09,1.11,2.37,8.57,0.0,0.0,2.45,6.12,-33.900777,151.091591,-33.909473,151.175349
D0010,91130d72-6126-47f6-90d4-b8370fc906e6,2025-09-24,2025-09-24T17:06:00,2025-09-24T17:08:00,0,0,0,0,NB,Northern Beaches,NB,Northern Beaches,1.0,0,4.81,2,5.09,1.62,3.46,10.17,0.0,0.0,2.9,7.27,-33.746977,151.33868,-33.744614,151.273078
D0010,4089f1a6-679e-4e49-aea4-5e4f789e5e02,2025-09-25,2025-09-25T14:57:00,2025-09-25T15:12:00,0,0,0,0,INNER,Inner West,INNER,Inner West,1.0,0,5.23,15,5.09,1.52,3.76,10.37,0.0,0.0,2.96,7.41,-33.871129,151.134587,-33.846603,151.13544
D0010,8a0c5682-7fc6-4d05-add2-fd5e7043ef5c,2025-09-25,2025-09-25T17:19:00,2025-09-25T17:27:00,0,0,0,0,EAST,Eastern Suburbs,PARRA,Parramatta,1.0,0,3.43,8,5.09,0.81,2.47,8.37,0.0,0.0,2.39,5.98,-33.900812,151.258187,-33.793895,150.991944
D0010,e4bce445-f1b2-4590-9f9c-f6b5fc9a46af,2025-09-25,2025-09-25T17:26:00,2025-09-25T17:51:00,0,0,0,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.0,0,8.79,25,5.09,2.53,6.32,13.94,0.0,0.0,3.98,9.96,-33.878005,151.26943,-33.880363,151.21122
D0010,465f82f3-0a1e-4ba2-a9f8-23e71e27439e,2025-09-25,2025-09-25T17:43:00,2025-09-25T18:11:00,0,0,0,0,CBD,CBD & Haymarket,WEST,Western Sydney,1.0,0,12.46,28,5.09,2.84,8.96,16.89,0.0,0.0,4.82,12.07,-33.85486,151.22912,-33.795391,150.763163
D0010,12284a17-f7a6-4b3f-83cd-9bfcbc74a035,2025-09-25,2025-09-25T17:45:00,2025-09-25T18:17:00,0,0,0,0,SOUTH,St George & Shire,SOUTH,St George & Shire,1.0,0,8.55,32,5.09,3.24,6.15,14.48,0.0,0.0,4.13,10.35,-33.980273,151.098004,-34.036282,151.052815
