driver_id,trip_id,date,pickup_timestamp,dropoff_timestamp,is_canceled,is_weekend,is_rain,is_event,pickup_zone,pickup_zone_name,dropoff_zone,dropoff_zone_name,surge_multiplier,surge_applied,distance_km,duration_min,fare_base,fare_time,fare_distance,fare_total,tip_amount,cancel_fee,service_fee,driver_earnings,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng
D0009,11bb5d2c-d0f0-4214-81da-d70cacdfb970,2025-09-16,2025-09-16T17:03:00,2025-09-16T17:08:00,0,0,1,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.227,1,9.78,5,5.0,4.62,7.28,20.74,0.0,0.0,4.99,15.75,-33.912745,151.22796,-33.918564,151.271931
D0009,75f79f49-304d-42a0-ab5c-aca5cb60ed49,2025-09-17,2025-09-17T15:49:00,2025-09-17T16:09:00,0,0,0,0,INNER,Inner West,INNER,Inner West,1.01,1,6.14,20,5.0,2.98,4.57,12.67,0.0,0.0,3.05,9.62,-33.847903,151.128154,-33.919643,151.137908
D0009,9835be96-d512-4852-8c7b-08a1830ebf71,2025-09-17,2025-09-17T16:52:00,2025-09-17T17:10:00,0,0,0,0,NORTH,Lower North Shore,CBD,CBD & Haymarket,1.013,1,6.15,18,5.0,2.68,4.58,12.42,3.49,0.0,2.99,12.92,-33.847989,151.182436,-33.858756,151.205214
D0009,38014862-29e7-4f3d-8894-2ea40cd39b9e,2025-09-17,2025-09-17T16:57:00,2025-09-17T17:18:00,0,0,0,0,CBD,CBD & Haymarket,EAST,Eastern Suburbs,1.022,1,8.67,21,5.0,3.13,6.46,14.91,0.0,0.0,3.59,11.32,-33.890681,151.202824,-33.875655,151.211443
D0009,7225942e-4d7d-4d7a-84b6-33cc087617c1,2025-09-17,2025-09-17T17:39:00,2025-09-17T17:40:00,0,0,0,0,EAST,Eastern Suburbs,INNER,Inner West,1.013,1,4.81,1,5.0,1.94,3.58,10.66,4.41,0.0,2.56,12.51,-33.900957,151.215808,-33.862884,151.151198
D0009,d3f95908-74c8-4b01-a47d-7b75b6836dc1,2025-09-18,2025-09-18T08:26:00,2025-09-18T08:52:00,0,0,1,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.219,1,9.59,26,5.0,3.88,7.14,19.52,0.0,0.0,4.69,14.83,-33.916309,151.257685,-33.913248,151.273961
D0009,8ed53175-c1c0-43c2-8c23-759627a92f1d,2025-09-18,2025-09-18T08:36:00,2025-09-18T09:10:00,0,0,1,0,NB,Northern Beaches,NB,Northern Beaches,1.208,1,11.83,34,5.0,5.07,8.81,22.8,0.0,0.0,5.48,17.32,-33.736131,151.264871,-33.753823,151.263531
D0009,cca91ed2-a045-4ec3-aa34-844595a26217,2025-09-18,2025-09-18T08:37:00,2025-09-18T08:58:00,0,0,1,0,NB,Northern Beaches,NB,Northern Beaches,1.208,1,8.02,21,5.0,3.13,5.97,17.03,0.0,0.0,4.1,12.93,-33.693177,151.26025,-33.736298,151.354404
D0009,05dda5ec-231a-43d1-a2f3-644981600121,2025-09-18,2025-09-18T08:45:00,2025-09-18T09:01:00,0,0,1,0,SOUTH,St George & Shire,SOUTH,St George & Shire,1.209,1,6.13,16,5.0,2.39,4.57,14.46,0.0,0.0,3.48,10.98,-34.010458,151.006229,-34.000011,151.108583
D0009,5af86ebb-6190-4360-9746-235c406689e2,2025-09-18,2025-09-18T09:13:00,2025-09-18T09:43:00,0,0,1,0,CBD,CBD & Haymarket,INNER,Inner West,1.23,1,10.79,30,5.0,4.47,8.04,21.54,0.0,0.0,5.18,16.36,-33.893557,151.216986,-33.905886,151.14422
D0009,da7a03a4-94b9-48eb-826d-9c2039efefa2,2025-09-18,2025-09-18T09:36:00,2025-09-18T09:53:00,0,0,1,0,SOUTH,St George & Shire,SOUTH,St George & Shire,1.209,1,6.76,17,5.0,2.53,5.03,15.19,5.33,0.0,3.65,16.87,-34.043001,151.072973,-34.01277,151.110287
D0009,7948a870-14e7-4ebd-89a4-4acd049b59ea,2025-09-19,2025-09-19T17:02:00,2025-09-19T17:18:00,0,1,1,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.25,1,4.72,16,5.0,2.39,3.52,13.63,0.0,0.0,3.28,10.35,-33.888038,151.256246,-33.909293,151.277124
D0009,e9d4a054-f28c-46f2-b8ef-81da1f0da11c,2025-09-19,2025-09-19T17:20:00,2025-09-19T17:35:00,0,1,1,0,NB,Northern Beaches,NB,Northern Beaches,1.238,1,4.72,15,5.0,2.24,3.52,13.32,0.0,0.0,3.2,10.12,-33.685356,151.298934,-33.69715,151.281377
D0009,80882606-ff62-4c6f-84aa-7b24d3c6fa25,2025-09-19,2025-09-19T17:37:00,2025-09-19T18:01:00,0,1,1,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.25,1,8.45,24,5.0,3.58,6.29,18.58,0.0,0.0,4.47,14.11,-33.886747,151.262445,-33.897469,151.255722
D0009,dc94c553-a39b-4399-a8d3-ea8c45019ccb,2025-09-19,2025-09-19T18:07:00,2025-09-19T18:40:00,0,1,1,0,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.25,1,12.65,33,5.0,4.92,9.42,24.17,0.0,0.0,5.81,18.36,-33.865057,151.269872,-33.891349,151.230618
D0009,713c859e-a129-48d4-b46d-0faf4d33c5f0,2025-09-19,2025-09-19T18:08:00,2025-09-19T18:26:00,0,1,1,0,WEST,Western Sydney,NB,Northern Beaches,1.238,1,8.02,18,5.0,2.68,5.97,16.9,0.0,0.0,4.06,12.84,-33.784633,150.791095,-33.738441,151.319537
D0009,95dc7fa8-b6ed-4218-847d-4991caabdcad,2025-09-19,2025-09-19T18:21:00,2025-09-19T18:50:00,0,1,1,0,NB,Northern Beaches,EAST,Eastern Suburbs,1.238,1,12.93,29,5.0,4.32,9.63,23.47,0.0,0.0,5.64,17.83,-33.730601,151.291458,-33.892466,151.277914
D0009,30a59166-252b-4603-89f5-8e2e624de341,2025-09-19,2025-09-19T18:48:00,2025-09-19T18:52:00,0,1,1,0,SOUTH,St George & Shire,NB,Northern Beaches,1.24,1,3.72,4,5.0,1.49,2.77,11.48,0.0,0.0,2.76,8.72,-34.012276,151.076506,-33.743357,151.327112
D0009,a7c42f2d-aa89-48e0-85cb-a9974847d64f,2025-09-20,2025-09-20T09:35:00,2025-09-20T09:54:00,0,1,0,1,PARRA,Parramatta,PARRA,Parramatta,1.143,1,6.54,19,5.0,2.83,4.87,14.52,0.0,0.0,3.49,11.03,-33.823984,150.999331,-33.829111,150.973795
D0009,d95029dd-241d-46a0-934a-b24f720d7b27,2025-09-20,2025-09-20T09:37:00,2025-09-20T10:01:00,0,1,0,1,WEST,Western Sydney,WEST,Western Sydney,1.139,1,6.41,24,5.0,3.58,4.77,15.21,3.54,0.0,3.66,15.09,-33.728518,150.81647,-33.724822,150.771696
D0009,f010b6fc-8644-4553-8a0e-b92545a976bc,2025-09-20,2025-09-20T09:56:00,2025-09-20T10:19:00,0,1,0,1,CBD,CBD & Haymarket,SOUTH,St George & Shire,1.161,1,7.13,23,5.0,3.43,5.31,15.95,0.0,0.0,3.84,12.11,-33.865696,151.208798,-34.05054,151.028013
D0009,0c0be7d4-aee1-4912-bb9a-e5fbbb15c1f3,2025-09-20,2025-09-20T10:04:00,2025-09-20T10:38:00,0,1,0,1,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.161,1,10.79,34,5.0,5.07,8.04,21.02,0.0,0.0,5.06,15.96,-33.869358,151.176485,-33.874457,151.221434
D0009,9e7bc51a-76db-4f71-a3b5-64c27819541f,2025-09-20,2025-09-20T10:07:00,2025-09-20T10:40:00,0,1,0,1,EAST,Eastern Suburbs,SOUTH,St George & Shire,1.15,1,12.76,33,5.0,4.92,9.5,22.33,0.0,0.0,5.37,16.96,-33.879658,151.27129,-33.99679,151.013481
D0009,db77b386-3710-462a-9032-8cd4eb579975,2025-09-20,2025-09-20T10:51:00,2025-09-20T11:17:00,0,1,0,1,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.161,1,7.33,26,5.0,3.88,5.46,16.64,0.0,0.0,4.0,12.64,-33.861996,151.207412,-33.853274,151.219186
D0009,c54ae117-3436-4199-b9ee-6d6cc6d0ad69,2025-09-20,2025-09-20T10:56:00,2025-09-20T11:26:00,0,1,0,1,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.15,1,9.06,30,5.0,4.47,6.75,18.65,0.0,0.0,4.49,14.16,-33.9201,151.244057,-33.899101,151.274685
D0009,85475ba5-b466-4f30-956b-73237f6ad701,2025-09-20,2025-09-20T14:25:00,2025-09-20T14:43:00,0,1,0,1,NORTH,Lower North Shore,INNER,Inner West,1.15,1,7.0,18,5.0,2.68,5.21,14.82,0.0,0.0,3.56,11.26,-33.818753,151.222624,-33.87731,151.143646
D0009,4e1276ad-3d79-4ba4-afb3-d4fe9910da0c,2025-09-21,2025-09-21T09:19:00,2025-09-21T09:37:00,0,1,0,1,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.308,1,5.19,18,5.0,2.68,3.87,15.11,0.0,0.0,3.63,11.48,-33.892275,151.2383,-33.912213,151.246058
D0009,0f7d25e8-9405-4ca2-8d52-af789aa819ab,2025-09-21,2025-09-21T09:34:00,2025-09-21T10:05:00,0,1,0,1,SOUTH,St George & Shire,SOUTH,St George & Shire,1.298,1,8.88,31,5.0,4.62,6.61,21.07,0.0,0.0,5.07,16.0,-34.019792,151.103143,-34.009676,151.112676
D0009,50d3be72-ca26-4f91-a364-fa320743660a,2025-09-21,2025-09-21T09:39:00,2025-09-21T10:02:00,0,1,0,1,SOUTH,St George & Shire,SOUTH,St George & Shire,1.298,1,6.24,23,5.0,3.43,4.65,16.98,5.74,0.0,4.08,18.64,-33.990232,151.006664,-34.012349,151.103646
D0009,d099b497-be2d-42e3-be93-958b84f6805d,2025-09-21,2025-09-21T09:42:00,2025-09-21T10:07:00,0,1,0,1,WEST,Western Sydney,WEST,Western Sydney,1.296,1,9.9,25,5.0,3.73,7.37,20.87,0.0,0.0,5.02,15.85,-33.794905,150.80222,-33.756883,150.808953
D0009,3b8ec6b7-e41f-48c5-92a9-b35b2a44dd95,2025-09-21,2025-09-21T09:46:00,2025-09-21T09:55:00,0,1,0,1,WEST,Western Sydney,WEST,Western Sydney,1.296,1,3.48,9,5.0,1.34,2.59,11.58,4.16,0.0,2.79,12.95,-33.797479,150.82691,-33.78116,150.783626
D0009,43d2b231-0386-47eb-bd01-00cd9727067c,2025-09-21,2025-09-21T10:08:00,2025-09-21T10:31:00,0,1,0,1,PARRA,Parramatta,PARRA,Parramatta,1.3,1,6.38,23,5.0,3.43,4.75,17.14,0.0,0.0,4.12,13.02,-33.794032,151.029068,-33.825242,151.012711
D0009,b60d2e7d-37a5-4a9c-b77a-6418e73a3df8,2025-09-21,2025-09-21T10:44:00,2025-09-21T11:06:00,0,1,0,1,NORTH,Lower North Shore,NORTH,Lower North Shore,1.308,1,8.66,22,5.0,3.28,6.45,19.27,0.0,0.0,4.63,14.64,-33.797959,151.19059,-33.795489,151.222245
D0009,6fc2b696-0dee-4661-ae52-98313550f9b9,2025-09-21,2025-09-21T15:47:00,2025-09-21T15:56:00,0,1,0,1,WEST,Western Sydney,CBD,CBD & Haymarket,1.296,1,4.09,9,5.0,1.34,3.05,12.17,0.0,0.0,2.93,9.24,-33.774165,150.883149,-33.872036,151.217172
D0009,53fe9875-6c14-45ac-a62c-849e87f432b8,2025-09-22,2025-09-22T14:54:00,2025-09-22T15:23:00,0,0,0,0,NB,Northern Beaches,NB,Northern Beaches,1.0,0,8.75,29,5.0,4.32,6.52,15.84,0.0,0.0,3.81,12.03,-33.741759,151.354038,-33.716814,151.361807
D0009,5781f102-d586-44bc-8936-82e8a976e9a1,2025-09-22,2025-09-22T15:47:00,2025-09-22T16:01:00,0,0,0,0,NB,Northern Beaches,NB,Northern Beaches,1.0,0,3.93,14,5.0,2.09,2.93,10.02,0.0,0.0,2.41,7.61,-33.726655,151.299923,-33.742471,151.242058
D0009,3dcafa09-c115-4c50-bfe1-422db07c0470,2025-09-22,2025-09-22T16:44:00,2025-09-22T17:09:00,0,0,0,0,NB,Northern Beaches,NB,Northern Beaches,1.0,0,9.58,25,5.0,3.73,7.14,15.87,0.0,0.0,3.82,12.05,-33.762926,151.350265,-33.766847,151.318535
D0009,83ca3077-35d0-4f44-a973-3073c8b608bf,2025-09-22,2025-09-22T16:51:00,2025-09-22T17:02:00,0,0,0,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.0,0,3.21,11,5.0,1.64,2.39,9.03,0.0,0.0,2.17,6.86,-33.872924,151.19478,-33.860925,151.225764
D0009,0ad50984-93a1-4152-b33a-d5f7b780dd5f,2025-09-22,2025-09-22T17:01:00,2025-09-22T17:21:00,0,0,0,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.0,0,6.56,20,5.0,3.13,4.89,13.02,0.0,0.0,3.13,9.89,-33.851369,151.187994,-33.859365,151.190861
D0009,195a155c-fbdf-4f04-b2ac-450291cf2b37,2025-09-22,2025-09-22T17:20:00,2025-09-22T17:21:00,0,0,0,0,WEST,Western Sydney,WEST,Western Sydney,1.0,0,3.77,1,5.0,1.64,2.81,9.45,0.0,0.0,2.27,7.18,-33.807357,150.860483,-33.778316,150.761615
D0009,350a6320-84ab-4566-86a6-1aa2e4889177,2025-09-23,2025-09-23T16:13:00,2025-09-23T16:47:00,0,0,1,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.082,1,12.22,34,5.0,5.07,9.1,20.74,0.0,0.0,4.99,15.75,-33.896509,151.204355,-33.86526,151.237685
D0009,f30d786c-6ce5-4927-b733-b87507ab431f,2025-09-23,2025-09-23T16:51:00,2025-09-23T17:00:00,0,0,1,0,SOUTH,St George & Shire,SOUTH,St George & Shire,1.064,1,3.22,9,5.0,1.34,2.4,9.3,0.0,0.0,2.24,7.06,-34.031112,151.058557,-33.990787,151.033949
D0009,7a3d9109-e32a-4326-89e6-caa562b32b11,2025-09-23,2025-09-23T18:17:00,2025-09-23T18:43:00,0,0,1,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.082,1,10.01,26,5.0,3.88,7.46,17.68,0.0,0.0,4.25,13.43,-33.868335,151.183139,-33.86062,151.176693
D0009,7f72aede-f1df-4c61-a4b7-98093f2c219c,2025-09-23,2025-09-23T18:18:00,2025-09-23T18:52:00,0,0,1,0,WEST,Western Sydney,WEST,Western Sydney,1.063,1,9.43,34,5.0,5.07,7.02,18.16,2.86,0.0,4.37,16.65,-33.781212,150.882763,-33.830623,150.785658
D0009,68c3652a-500a-4828-9612-bdc1a8c7589f,2025-09-23,2025-09-23T18:25:00,2025-09-23T18:57:00,0,0,1,0,PARRA,Parramatta,PARRA,Parramatta,1.066,1,12.04,32,5.0,4.77,8.97,19.97,0.0,0.0,4.8,15.17,-33.778361,151.010497,-33.849869,151.010021
D0009,17883487-09ab-42e0-a59a-9f071bfc2be6,2025-09-23,2025-09-23T19:26:00,2025-09-23T19:36:00,0,0,1,0,NB,Northern Beaches,NB,Northern Beaches,1.063,1,3.07,10,5.0,1.49,2.29,9.33,0.0,0.0,2.24,7.09,-33.743586,151.2756,-33.707462,151.32095
D0009,2d19ac8d-1048-4aa4-8d29-78a9f3bc23cb,2025-09-24,2025-09-24T08:20:00,2025-09-24T08:36:00,0,0,0,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.006,1,5.17,16,5.0,2.39,3.85,11.31,0.0,0.0,2.72,8.59,-33.863712,151.224634,-33.85435,151.195208
D0009,fa098b02-c874-42f7-bb09-583d25f4144c,2025-09-24,2025-09-24T08:21:00,2025-09-24T08:53:00,0,0,0,0,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.006,1,9.94,32,5.0,4.77,7.4,17.28,0.0,0.0,4.16,13.12,-33.883891,151.206985,-33.85232,151.190453
D0009,10d72aa1-55b5-4f0c-852e-683a84585703,2025-09-24,2025-09-24T08:42:00,2025-09-24T08:54:00,0,0,0,0,INNER,Inner West,INNER,Inner West,1.0,0,3.83,12,5.0,1.79,2.85,9.64,4.5,0.0,2.32,11.82,-33.925548,151.147911,-33.847995,151.140512
D0009,30f8e9c1-a348-4fb9-973f-fb73e8506888,2025-09-24,2025-09-24T08:55:00,2025-09-24T09:11:00,0,0,0,0,PARRA,Parramatta,INNER,Inner West,1.0,0,5.09,16,5.0,2.39,3.79,11.18,3.75,0.0,2.69,12.24,-33.838391,151.020741,-33.910793,151.107622
D0009,c1dfe11c-436e-404b-aea8-25dd1fa46170,2025-09-24,2025-09-24T10:02:00,2025-09-24T10:21:00,0,0,0,0,WEST,Western Sydney,PARRA,Parramatta,1.0,0,6.82,19,5.0,2.83,5.08,12.91,0.0,0.0,3.11,9.8,-33.743382,150.810411,-33.795699,151.000268
D0009,b1d9c3dc-0b44-417d-a837-c8eb38cd74bd,2025-09-25,2025-09-25T10:01:00,2025-09-25T10:33:00,0,0,0,0,PARRA,Parramatta,NORTH,Lower North Shore,1.0,0,13.17,32,5.0,4.77,9.81,19.58,0.0,0.0,4.71,14.87,-33.847948,151.025723,-33.819436,151.219161
D0009,21d0aa62-7169-406f-bd42-12b2ff270897,2025-09-25,2025-09-25T10:03:00,2025-09-25T10:26:00,0,0,0,0,SOUTH,St George & Shire,SOUTH,St George & Shire,1.0,0,7.94,23,5.0,3.43,5.91,14.34,3.71,0.0,3.45,14.6,-34.04874,151.047167,-34.011366,151.022965
D0009,6731a582-f81d-4489-b772-79ca4422947e,2025-09-25,2025-09-25T11:17:00,2025-09-25T11:30:00,0,0,0,0,PARRA,Parramatta,PARRA,Parramatta,1.0,0,5.06,13,5.0,1.94,3.77,10.71,0.0,0.0,2.58,8.13,-33.824393,150.97809,-33.845108,151.01692
D0009,e0e6e720-8c45-4537-8c62-e7233994e489,2025-09-25,2025-09-25T15:10:00,2025-09-25T15:23:00,0,0,0,0,NORTH,Lower North Shore,NORTH,Lower North Shore,1.0,0,8.21,13,5.0,4.32,6.11,15.43,2.2,0.0,3.71,13.92,-33.853851,151.23878,-33.855534,151.205399
D0009,1ec5a365-88e3-4914-8c30-6436c6dc9a66,2025-09-25,2025-09-25T15:14:00,2025-09-25T15:23:00,0,0,0,0,NB,Northern Beaches,WEST,Western Sydney,1.0,0,10.73,9,5.0,4.17,7.99,17.16,0.0,0.0,4.13,13.03,-33.731207,151.321638,-33.787681,150.735501
D0009,4a433188-37cc-4101-b676-3a1149214575,2025-09-26,2025-09-26T17:20:00,2025-09-26T17:30:00,0,1,0,0,NB,Northern Beaches,NB,Northern Beaches,1.064,1,2.82,10,5.0,1.49,2.1,9.14,0.0,0.0,2.2,6.94,-33.731929,151.30521,-33.758381,151.320631
D0009,b7ab6aaa-8098-40bc-8867-61942b6dac76,2025-09-26,2025-09-26T17:42:00,2025-09-26T17:57:00,0,1,0,0,WEST,Western Sydney,INNER,Inner West,1.064,1,4.97,15,5.0,2.24,3.7,11.64,0.0,0.0,2.8,8.84,-33.755036,150.75953,-33.909653,151.136735
D0009,389ea756-2f00-44da-8eb2-a866bc0fd6e9,2025-09-26,2025-09-26T17:47:00,2025-09-26T18:02:00,0,1,0,0,CBD,CBD & Haymarket,WEST,Western Sydney,1.083,1,6.8,15,5.0,2.24,5.06,13.32,0.0,0.0,3.2,10.12,-33.848199,151.191217,-33.803502,150.785429
D0009,b9ff24a9-5fdc-421e-85e8-60febf91fbda,2025-09-26,2025-09-26T17:58:00,2025-09-26T18:09:00,0,1,0,0,EAST,Eastern Suburbs,SOUTH,St George & Shire,1.073,1,4.95,11,5.0,1.64,3.69,11.09,0.0,0.0,2.67,8.42,-33.926263,151.24033,-33.999815,151.06856
D0009,c91d3194-7ee7-4c70-877d-cfae7df52a65,2025-09-26,2025-09-26T18:03:00,2025-09-26T18:12:00,0,1,0,0,WEST,Western Sydney,WEST,Western Sydney,1.064,1,3.12,9,5.0,1.34,2.32,9.21,3.1,0.0,2.22,10.09,-33.766865,150.771802,-33.790073,150.861546
D0009,b29f9bd0-a73d-4397-ba53-1a69ead9d0a2,2025-09-26,2025-09-26T18:07:00,2025-09-26T18:28:00,0,1,0,0,INNER,Inner West,INNER,Inner West,1.07,1,5.62,21,5.0,3.13,4.19,13.19,5.51,0.0,3.17,15.53,-33.906713,151.173907,-33.860649,151.162506
D0009,1dc58ed3-9048-497b-88c9-8a9996c96ed8,2025-09-26,2025-09-26T18:13:00,2025-09-26T18:25:00,0,1,0,0,CBD,CBD & Haymarket,WEST,Western Sydney,1.083,1,3.68,12,5.0,1.79,2.74,10.32,0.0,0.0,2.48,7.84,-33.889714,151.213159,-33.793342,150.796409
D0009,e8496bbf-4fc4-4d29-8f7d-5a589aa1558b,2025-09-27,2025-09-27T14:50:00,2025-09-27T14:58:00,0,1,0,1,INNER,Inner West,INNER,Inner West,1.299,1,2.77,8,5.0,1.19,2.06,10.72,0.0,0.0,2.58,8.14,-33.888444,151.173432,-33.880621,151.185574
D0009,a55816e2-eb47-4ccd-9084-caaf5cb32e5f,2025-09-27,2025-09-27T16:11:00,2025-09-27T16:43:00,0,1,0,1,NORTH,Lower North Shore,NORTH,Lower North Shore,1.303,1,9.11,32,5.0,4.77,6.79,21.58,0.0,0.0,5.19,16.39,-33.838064,151.211198,-33.846451,151.207616
D0009,3c1238d1-4468-43f0-9156-53be5650d5f9,2025-09-27,2025-09-27T16:28:00,2025-09-27T16:45:00,0,1,0,1,CBD,CBD & Haymarket,CBD,CBD & Haymarket,1.315,1,6.27,17,5.0,2.53,4.67,16.05,3.59,0.0,3.86,15.78,-33.855215,151.198714,-33.873782,151.208901
D0009,96b6e0b9-9353-4edf-995d-57cf94f4a0a4,2025-09-27,2025-09-27T16:59:00,2025-09-27T17:28:00,0,1,0,1,INNER,Inner West,INNER,Inner West,1.299,1,9.41,29,5.0,4.32,7.01,21.22,0.0,0.0,5.1,16.12,-33.882819,151.125394,-33.925682,151.158131
D0009,b3a7ffc7-3ab9-42b4-8ee9-f7e54dad9b93,2025-09-27,2025-09-27T17:37:00,2025-09-27T17:48:00,0,1,0,1,NB,Northern Beaches,NB,Northern Beaches,1.291,1,3.37,11,5.0,1.64,2.51,11.82,0.0,0.0,2.84,8.98,-33.739763,151.260612,-33.780252,151.306759
D0009,d55e5a46-9f43-4571-8fe2-0dc34ac34164,2025-09-27,2025-09-27T17:43:00,2025-09-27T17:55:00,0,1,0,1,EAST,Eastern Suburbs,EAST,Eastern Suburbs,1.303,1,8.88,12,5.0,3.58,6.61,19.8,5.55,0.0,4.76,20.59,-33.865785,151.255249,-33.902198,151.230837
D0009,fce8f517-2129-45f5-bea9-ff0a7dd6d69a,2025-09-27,2025-09-27T17:51:00,2025-09-27T17:55:00,0,1,0,1,SOUTH,St George & Shire,SOUTH,St George & Shire,1.293,1,3.86,4,5.0,2.09,2.88,12.89,5.97,0.0,3.1,15.76,-34.062479,151.036438,-33.969861,151.084587
D0009,d9b4b202-c841-4cca-a77c-06922871347c,2025-09-27,2025-09-27T17:53:00,2025-09-27T17:55:00,0,1,0,1,INNER,Inner West,INNER,Inner West,1.299,1,6.16,2,5.0,2.98,4.59,16.33,0.0,0.0,3.93,12.4,-33.860879,151.179654,-33.914598,151.14483
D0009,f73809d7-edc1-4f5a-83ad-3a1169672d85,2025-09-28,2025-09-28T08:53:00,2025-09-28T09:22:00,0,1,0,1,SOUTH,St George & Shire,SOUTH,St George & Shire,1.294,1,8.14,29,5.0,4.32,6.06,19.9,0.0,0.0,4.79,15.11,-34.04499,151.036231,-33.973116,151.079163
D0009,3a5d5f9f-3ab3-43d8-aecb-32153dc3d260,2025-09-28,2025-09-28T09:02:00,2025-09-28T09:20:00,0,1,0,1,SOUTH,St George & Shire,INNER,Inner West,1.294,1,6.22,18,5.0,2.68,4.63,15.93,5.94,0.0,3.83,18.04,-34.034168,151.111337,-33.920264,151.154904
D0009,918bf5b0-d6ce-41d3-854f-8f6b3c4673ec,2025-09-28,2025-09-28T09:07:00,2025-09-28T09:26:00,0,1,0,1,INNER,Inner West,SOUTH,St George & Shire,1.301,1,6.29,19,5.0,2.83,4.68,16.27,0.0,0.0,3.91,12.36,-33.90878,151.143824,-34.046964,151.027203
